trial_index,audio_filename,condition
1,HDR_long_grammatical/A1A2A3B3B2B1_61.wav,long_grammatical
2,HDR_long_concatenation/A3A2A1B1B2B3_35.wav,long_concatenation
3,HDR_long_grammatical/A1A3A2B2B3B1_302.wav,long_grammatical
4,HDR_long_grammatical/A1A3A2B2B3B1_268.wav,long_grammatical
5,HDR_long_grammatical/A2A1A3B3B1B2_247.wav,long_grammatical
6,HDR_long_grammatical/A2A3A1B1B3B2_108.wav,long_grammatical
7,HDR_long_grammatical/A1A2A3B3B2B1_45.wav,long_grammatical
8,HDR_short_grammatical/A3A1B1B3_51.wav,short_grammatical
9,HDR_long_grammatical/A3A2A1B1B2B3_343.wav,long_grammatical
10,HDR_short_grammatical/A2A1B1B2_20.wav,short_grammatical
11,HDR_long_grammatical/A1A2A3B3B2B1_28.wav,long_grammatical
12,HDR_long_grammatical/A3A2A1B1B2B3_327.wav,long_grammatical
13,HDR_long_concatenation/A2A1A3B3B1B2_2.wav,long_concatenation
14,HDR_long_grammatical/A2A3A1B1B3B2_127.wav,long_grammatical
15,HDR_long_grammatical/A1A3A2B2B3B1_292.wav,long_grammatical
16,HDR_long_replacement/A1A2A3B3B2B1_41.wav,long_replacement
17,HDR_long_grammatical/A1A3A2B2B3B1_307.wav,long_grammatical
18,HDR_long_concatenation/A1A2A3B3B2B1_21.wav,long_concatenation
19,HDR_long_grammatical/A2A3A1B1B3B2_94.wav,long_grammatical
20,HDR_long_replacement/A1A2A3B3B2B1_11.wav,long_replacement
21,HDR_long_grammatical/A3A2A1B1B2B3_323.wav,long_grammatical
22,HDR_long_grammatical/A1A3A2B2B3B1_274.wav,long_grammatical
23,HDR_long_grammatical/A2A1A3B3B1B2_204.wav,long_grammatical
24,HDR_long_grammatical/A2A3A1B1B3B2_115.wav,long_grammatical
25,HDR_long_replacement/A2A1A3B3B1B2_8.wav,long_replacement
26,HDR_long_grammatical/A2A3A1B1B3B2_103.wav,long_grammatical
27,HDR_long_concatenation/A3A1A2B2B1B3_12.wav,long_concatenation
28,HDR_long_grammatical/A1A3A2B2B3B1_267.wav,long_grammatical
29,HDR_long_grammatical/A3A2A1B1B2B3_334.wav,long_grammatical
30,HDR_long_grammatical/A2A1A3B3B1B2_195.wav,long_grammatical
31,HDR_long_grammatical/A2A3A1B1B3B2_126.wav,long_grammatical
32,HDR_long_grammatical/A2A1A3B3B1B2_248.wav,long_grammatical
33,HDR_long_grammatical/A3A1A2B2B1B3_145.wav,long_grammatical
34,HDR_long_grammatical/A2A1A3B3B1B2_198.wav,long_grammatical
35,HDR_long_concatenation/A2A1A3B3B1B2_6.wav,long_concatenation
36,HDR_short_grammatical/A3A2B2B3_83.wav,short_grammatical
37,HDR_long_grammatical/A2A3A1B1B3B2_70.wav,long_grammatical
38,HDR_long_grammatical/A2A3A1B1B3B2_84.wav,long_grammatical
39,HDR_long_grammatical/A2A3A1B1B3B2_109.wav,long_grammatical
40,HDR_long_grammatical/A1A3A2B2B3B1_297.wav,long_grammatical
41,HDR_long_grammatical/A3A1A2B2B1B3_176.wav,long_grammatical
42,HDR_long_grammatical/A3A2A1B1B2B3_356.wav,long_grammatical
43,HDR_long_replacement/A2A1A3B3B1B2_17.wav,long_replacement
44,HDR_long_grammatical/A2A1A3B3B1B2_226.wav,long_grammatical
45,HDR_short_grammatical/A2A3B3B2_75.wav,short_grammatical
46,HDR_long_grammatical/A3A1A2B2B1B3_153.wav,long_grammatical
47,HDR_long_concatenation/A3A2A1B1B2B3_29.wav,long_concatenation
48,HDR_long_grammatical/A3A2A1B1B2B3_365.wav,long_grammatical
49,HDR_short_grammatical/A1A3B3B1_42.wav,short_grammatical
50,HDR_long_grammatical/A1A2A3B3B2B1_52.wav,long_grammatical
51,HDR_long_grammatical/A3A2A1B1B2B3_354.wav,long_grammatical
