trial_index,audio_filename,condition,position
1,AAAAAAAAAAAA.wav,habituation,0
2,AAAAAAAAAAAA.wav,habituation,0
3,AAAAAAAAAAAA.wav,habituation,0
4,AAAAAAAAAAAA.wav,habituation,0
5,AAAAAAAAAAAA.wav,habituation,0
6,AAAAAAAAAAAA.wav,habituation,0
7,AAAAAAAAAAAA.wav,habituation,0
8,AAAAAAAAAAAA.wav,habituation,0
9,AAAAAAAAAAAA.wav,habituation,0
10,AAAAAAAAAAAA.wav,habituation,0
46,AAAAAABAAAAA.wav,violation,7
45,AAAAAAAAAAAA.wav,standard,0
45,AAAAAAAAAAAA.wav,standard,0
46,AAAAAABAAAAA.wav,violation,7
45,AAAAAAAAAAAA.wav,standard,0
36,AAAAAAAAABAA.wav,violation,10
45,AAAAAAAAAAAA.wav,standard,0
45,AAAAAAAAAAAA.wav,standard,0
36,AAAAAAAAABAA.wav,violation,10
43,AAAAAAAAAABA.wav,violation,11
45,AAAAAAAAAAAA.wav,standard,0
45,AAAAAAAAAAAA.wav,standard,0
45,AAAAAAAAAAAA.wav,standard,0
46,AAAAAABAAAAA.wav,violation,7
45,AAAAAAAAAAAA.wav,standard,0
36,AAAAAAAAABAA.wav,violation,10
44,AAAAAAABAAAA.wav,violation,8
43,AAAAAAAAAABA.wav,violation,11
46,AAAAAABAAAAA.wav,violation,7
44,AAAAAAABAAAA.wav,violation,8
45,AAAAAAAAAAAA.wav,standard,0
43,AAAAAAAAAABA.wav,violation,11
43,AAAAAAAAAABA.wav,violation,11
36,AAAAAAAAABAA.wav,violation,10
36,AAAAAAAAABAA.wav,violation,10
36,AAAAAAAAABAA.wav,violation,10
44,AAAAAAABAAAA.wav,violation,8
43,AAAAAAAAAABA.wav,violation,11
46,AAAAAABAAAAA.wav,violation,7
44,AAAAAAABAAAA.wav,violation,8
44,AAAAAAABAAAA.wav,violation,8
45,AAAAAAAAAAAA.wav,standard,0
43,AAAAAAAAAABA.wav,violation,11
44,AAAAAAABAAAA.wav,violation,8
45,AAAAAAAAAAAA.wav,standard,0
46,AAAAAABAAAAA.wav,violation,7
