trial_index,audio_filename,condition,position
1,AAAABBABABAABBBB.wav,habituation,0
2,AAAABBABABAABBBB.wav,habituation,0
3,AAAABBABABAABBBB.wav,habituation,0
4,AAAABBABABAABBBB.wav,habituation,0
5,AAAABBABABAABBBB.wav,habituation,0
6,AAAABBABABAABBBB.wav,habituation,0
7,AAAABBABABAABBBB.wav,habituation,0
8,AAAABBABABAABBBB.wav,habituation,0
9,AAAABBABABAABBBB.wav,habituation,0
10,AAAABBABABAABBBB.wav,habituation,0
46,AAAABBABABAABBBB.wav,standard,0
46,AAAABBABABAABBBB.wav,standard,0
39,AAAABBABABAABBAB.wav,violation,15
40,AAAABBABABABBBBB.wav,violation,12
40,AAAABBABABABBBBB.wav,violation,12
46,AAAABBABABAABBBB.wav,standard,0
45,AAAABBABBBAABBBB.wav,violation,9
45,AAAABBABBBAABBBB.wav,violation,9
40,AAAABBABABABBBBB.wav,violation,12
46,AAAABBABABAABBBB.wav,standard,0
39,AAAABBABABAABBAB.wav,violation,15
39,AAAABBABABAABBAB.wav,violation,15
46,AAAABBABABAABBBB.wav,standard,0
46,AAAABBABABAABBBB.wav,standard,0
34,AAAABBABABAAABBB.wav,violation,13
34,AAAABBABABAAABBB.wav,violation,13
46,AAAABBABABAABBBB.wav,standard,0
34,AAAABBABABAAABBB.wav,violation,13
39,AAAABBABABAABBAB.wav,violation,15
39,AAAABBABABAABBAB.wav,violation,15
34,AAAABBABABAAABBB.wav,violation,13
40,AAAABBABABABBBBB.wav,violation,12
34,AAAABBABABAAABBB.wav,violation,13
34,AAAABBABABAAABBB.wav,violation,13
40,AAAABBABABABBBBB.wav,violation,12
46,AAAABBABABAABBBB.wav,standard,0
45,AAAABBABBBAABBBB.wav,violation,9
46,AAAABBABABAABBBB.wav,standard,0
39,AAAABBABABAABBAB.wav,violation,15
40,AAAABBABABABBBBB.wav,violation,12
45,AAAABBABBBAABBBB.wav,violation,9
46,AAAABBABABAABBBB.wav,standard,0
46,AAAABBABABAABBBB.wav,standard,0
45,AAAABBABBBAABBBB.wav,violation,9
45,AAAABBABBBAABBBB.wav,violation,9
46,AAAABBABABAABBBB.wav,standard,0
