trial_index,audio_filename,condition,position
1,AAAABBBBAAAABBBB.wav,habituation,0
2,AAAABBBBAAAABBBB.wav,habituation,0
3,AAAABBBBAAAABBBB.wav,habituation,0
4,AAAABBBBAAAABBBB.wav,habituation,0
5,AAAABBBBAAAABBBB.wav,habituation,0
6,AAAABBBBAAAABBBB.wav,habituation,0
7,AAAABBBBAAAABBBB.wav,habituation,0
8,AAAABBBBAAAABBBB.wav,habituation,0
9,AAAABBBBAAAABBBB.wav,habituation,0
10,AAAABBBBAAAABBBB.wav,habituation,0
44,AAAABBBBBAAABBBB.wav,violation,9
46,AAAABBBBAAAABBBB.wav,standard,0
44,AAAABBBBBAAABBBB.wav,violation,9
46,AAAABBBBAAAABBBB.wav,standard,0
38,AAAABBBBAAAABBAB.wav,violation,15
34,AAAABBBBAAAAABBB.wav,violation,13
43,AAAABBBBAAABBBBB.wav,violation,12
38,AAAABBBBAAAABBAB.wav,violation,15
44,AAAABBBBBAAABBBB.wav,violation,9
34,AAAABBBBAAAAABBB.wav,violation,13
34,AAAABBBBAAAAABBB.wav,violation,13
34,AAAABBBBAAAAABBB.wav,violation,13
38,AAAABBBBAAAABBAB.wav,violation,15
43,AAAABBBBAAABBBBB.wav,violation,12
38,AAAABBBBAAAABBAB.wav,violation,15
46,AAAABBBBAAAABBBB.wav,standard,0
43,AAAABBBBAAABBBBB.wav,violation,12
44,AAAABBBBBAAABBBB.wav,violation,9
46,AAAABBBBAAAABBBB.wav,standard,0
34,AAAABBBBAAAAABBB.wav,violation,13
46,AAAABBBBAAAABBBB.wav,standard,0
46,AAAABBBBAAAABBBB.wav,standard,0
43,AAAABBBBAAABBBBB.wav,violation,12
34,AAAABBBBAAAAABBB.wav,violation,13
44,AAAABBBBBAAABBBB.wav,violation,9
38,AAAABBBBAAAABBAB.wav,violation,15
43,AAAABBBBAAABBBBB.wav,violation,12
38,AAAABBBBAAAABBAB.wav,violation,15
46,AAAABBBBAAAABBBB.wav,standard,0
46,AAAABBBBAAAABBBB.wav,standard,0
46,AAAABBBBAAAABBBB.wav,standard,0
46,AAAABBBBAAAABBBB.wav,standard,0
43,AAAABBBBAAABBBBB.wav,violation,12
44,AAAABBBBBAAABBBB.wav,violation,9
46,AAAABBBBAAAABBBB.wav,standard,0
46,AAAABBBBAAAABBBB.wav,standard,0
