trial_index,audio_filename,condition,position
1,ADR_short_concatenation/A2B2A3B3_39.wav,short_concatenation,-1
2,ADR_short_grammatical/A1B1A2B2_5.wav,short_grammatical,0
3,ADR_short_grammatical/A3B3A2B2_91.wav,short_grammatical,0
4,ADR_short_grammatical/A2B2A3B3_77.wav,short_grammatical,0
5,ADR_short_grammatical/A3B3A2B2_87.wav,short_grammatical,0
6,ADR_short_grammatical/A1B1A3B3_35.wav,short_grammatical,0
7,ADR_short_concatenation/A3B3A1B1_21.wav,short_concatenation,-2
8,ADR_short_grammatical/A1B1A2B2_4.wav,short_grammatical,0
9,ADR_short_grammatical/A2B2A3B3_73.wav,short_grammatical,0
10,ADR_short_grammatical/A2B2A1B1_16.wav,short_grammatical,0
11,ADR_short_grammatical/A1B1A2B2_8.wav,short_grammatical,0
12,ADR_short_grammatical/A3B3A2B2_85.wav,short_grammatical,0
13,ADR_short_grammatical/A2B2A3B3_65.wav,short_grammatical,0
14,ADR_short_replacement/A1B1A2B2_45.wav,short_replacement,-2
15,ADR_short_replacement/A1B1A2B2_49.wav,short_replacement,-1
16,ADR_short_grammatical/A2B2A1B1_31.wav,short_grammatical,0
17,ADR_short_grammatical/A1B1A2B2_15.wav,short_grammatical,0
18,ADR_short_grammatical/A1B1A3B3_42.wav,short_grammatical,0
19,ADR_short_grammatical/A2B2A3B3_64.wav,short_grammatical,0
20,ADR_short_grammatical/A1B1A2B2_7.wav,short_grammatical,0
21,ADR_short_grammatical/A1B1A2B2_11.wav,short_grammatical,0
22,ADR_short_grammatical/A2B2A1B1_26.wav,short_grammatical,0
23,ADR_short_concatenation/A3B3A2B2_3.wav,short_concatenation,-2
24,ADR_short_grammatical/A3B3A2B2_89.wav,short_grammatical,0
25,ADR_short_grammatical/A3B3A2B2_95.wav,short_grammatical,0
26,ADR_short_grammatical/A2B2A3B3_69.wav,short_grammatical,0
27,ADR_short_grammatical/A3B3A1B1_58.wav,short_grammatical,0
28,ADR_short_grammatical/A1B1A2B2_1.wav,short_grammatical,0
29,ADR_short_grammatical/A1B1A2B2_3.wav,short_grammatical,0
30,ADR_short_grammatical/A3B3A1B1_55.wav,short_grammatical,0
31,ADR_short_grammatical/A2B2A1B1_23.wav,short_grammatical,0
32,ADR_short_grammatical/A3B3A2B2_83.wav,short_grammatical,0
33,ADR_short_concatenation/A1B1A2B2_34.wav,short_concatenation,-2
34,ADR_short_grammatical/A1B1A3B3_44.wav,short_grammatical,0
35,ADR_short_grammatical/A3B3A1B1_51.wav,short_grammatical,0
36,ADR_short_concatenation/A2B2A1B1_29.wav,short_concatenation,-2
37,ADR_short_grammatical/A3B3A2B2_86.wav,short_grammatical,0
38,ADR_short_grammatical/A2B2A1B1_27.wav,short_grammatical,0
39,ADR_short_replacement/A2B2A3B3_9.wav,short_replacement,-2
40,ADR_short_concatenation/A1B1A2B2_48.wav,short_concatenation,-1
41,ADR_short_grammatical/A1B1A3B3_40.wav,short_grammatical,0
42,ADR_short_grammatical/A2B2A1B1_28.wav,short_grammatical,0
43,ADR_short_replacement/A1B1A2B2_13.wav,short_replacement,-1
44,ADR_short_grammatical/A1B1A3B3_43.wav,short_grammatical,0
45,ADR_short_grammatical/A3B3A1B1_50.wav,short_grammatical,0
46,ADR_short_grammatical/A3B3A1B1_63.wav,short_grammatical,0
47,ADR_short_grammatical/A1B1A3B3_39.wav,short_grammatical,0
48,ADR_short_grammatical/A3B3A1B1_56.wav,short_grammatical,0
49,ADR_short_grammatical/A2B2A1B1_29.wav,short_grammatical,0
50,ADR_short_grammatical/A1B1A3B3_38.wav,short_grammatical,0
51,ADR_short_grammatical/A1B1A3B3_33.wav,short_grammatical,0
52,ADR_short_grammatical/A2B2A3B3_70.wav,short_grammatical,0
53,ADR_short_grammatical/A2B2A1B1_18.wav,short_grammatical,0
54,ADR_short_replacement/A3B3A2B2_0.wav,short_replacement,-1
55,ADR_short_grammatical/A3B3A2B2_80.wav,short_grammatical,0
56,ADR_short_grammatical/A1B1A3B3_46.wav,short_grammatical,0
57,ADR_short_grammatical/A2B2A3B3_72.wav,short_grammatical,0
58,ADR_short_grammatical/A2B2A1B1_22.wav,short_grammatical,0
59,ADR_short_grammatical/A2B2A3B3_67.wav,short_grammatical,0
60,ADR_short_grammatical/A2B2A3B3_66.wav,short_grammatical,0
61,ADR_short_grammatical/A1B1A2B2_9.wav,short_grammatical,0
62,ADR_short_grammatical/A1B1A2B2_13.wav,short_grammatical,0
63,ADR_short_concatenation/A2B2A3B3_1.wav,short_concatenation,-1
64,ADR_short_grammatical/A2B2A3B3_68.wav,short_grammatical,0
65,ADR_short_replacement/A3B3A1B1_12.wav,short_replacement,-2
66,ADR_short_grammatical/A2B2A1B1_17.wav,short_grammatical,0
67,ADR_short_grammatical/A1B1A2B2_14.wav,short_grammatical,0
68,ADR_short_grammatical/A2B2A3B3_76.wav,short_grammatical,0
69,ADR_short_grammatical/A3B3A1B1_49.wav,short_grammatical,0
70,ADR_short_grammatical/A3B3A1B1_57.wav,short_grammatical,0
71,ADR_short_grammatical/A1B1A3B3_34.wav,short_grammatical,0
72,ADR_short_grammatical/A2B2A1B1_19.wav,short_grammatical,0
73,ADR_short_grammatical/A1B1A3B3_47.wav,short_grammatical,0
74,ADR_short_grammatical/A2B2A3B3_78.wav,short_grammatical,0
75,ADR_short_grammatical/A2B2A1B1_24.wav,short_grammatical,0
76,ADR_short_grammatical/A3B3A1B1_59.wav,short_grammatical,0
77,ADR_short_grammatical/A1B1A2B2_12.wav,short_grammatical,0
78,ADR_short_replacement/A2B2A3B3_42.wav,short_replacement,-1
79,ADR_short_grammatical/A3B3A1B1_53.wav,short_grammatical,0
