trial_index,audio_filename,condition,position
1,ABAAABBBBABBAAAB.wav,habituation,0
2,ABAAABBBBABBAAAB.wav,habituation,0
3,ABAAABBBBABBAAAB.wav,habituation,0
4,ABAAABBBBABBAAAB.wav,habituation,0
5,ABAAABBBBABBAAAB.wav,habituation,0
6,ABAAABBBBABBAAAB.wav,habituation,0
7,ABAAABBBBABBAAAB.wav,habituation,0
8,ABAAABBBBABBAAAB.wav,habituation,0
9,ABAAABBBBABBAAAB.wav,habituation,0
10,ABAAABBBBABBAAAB.wav,habituation,0
44,ABAAABBBBABBAABB.wav,violation,15
46,ABAAABBBBABBAAAB.wav,standard,0
36,ABAAABBBAABBAAAB.wav,violation,9
41,ABAAABBBBABBABAB.wav,violation,14
46,ABAAABBBBABBAAAB.wav,standard,0
36,ABAAABBBAABBAAAB.wav,violation,9
46,ABAAABBBBABBAAAB.wav,standard,0
45,ABAAABBBBABAAAAB.wav,violation,12
46,ABAAABBBBABBAAAB.wav,standard,0
46,ABAAABBBBABBAAAB.wav,standard,0
45,ABAAABBBBABAAAAB.wav,violation,12
44,ABAAABBBBABBAABB.wav,violation,15
46,ABAAABBBBABBAAAB.wav,standard,0
41,ABAAABBBBABBABAB.wav,violation,14
46,ABAAABBBBABBAAAB.wav,standard,0
46,ABAAABBBBABBAAAB.wav,standard,0
46,ABAAABBBBABBAAAB.wav,standard,0
46,ABAAABBBBABBAAAB.wav,standard,0
41,ABAAABBBBABBABAB.wav,violation,14
36,ABAAABBBAABBAAAB.wav,violation,9
45,ABAAABBBBABAAAAB.wav,violation,12
36,ABAAABBBAABBAAAB.wav,violation,9
41,ABAAABBBBABBABAB.wav,violation,14
45,ABAAABBBBABAAAAB.wav,violation,12
36,ABAAABBBAABBAAAB.wav,violation,9
36,ABAAABBBAABBAAAB.wav,violation,9
41,ABAAABBBBABBABAB.wav,violation,14
45,ABAAABBBBABAAAAB.wav,violation,12
44,ABAAABBBBABBAABB.wav,violation,15
44,ABAAABBBBABBAABB.wav,violation,15
41,ABAAABBBBABBABAB.wav,violation,14
46,ABAAABBBBABBAAAB.wav,standard,0
44,ABAAABBBBABBAABB.wav,violation,15
44,ABAAABBBBABBAABB.wav,violation,15
45,ABAAABBBBABAAAAB.wav,violation,12
46,ABAAABBBBABBAAAB.wav,standard,0
