trial_index,audio_filename,condition,position
1,ABAAABBBBABBAAAB.wav,habituation,0
2,ABAAABBBBABBAAAB.wav,habituation,0
3,ABAAABBBBABBAAAB.wav,habituation,0
4,ABAAABBBBABBAAAB.wav,habituation,0
5,ABAAABBBBABBAAAB.wav,habituation,0
6,ABAAABBBBABBAAAB.wav,habituation,0
7,ABAAABBBBABBAAAB.wav,habituation,0
8,ABAAABBBBABBAAAB.wav,habituation,0
9,ABAAABBBBABBAAAB.wav,habituation,0
10,ABAAABBBBABBAAAB.wav,habituation,0
43,ABAAABBBBABBAAAB.wav,standard,0
43,ABAAABBBBABBAAAB.wav,standard,0
35,ABAAABBBAABBAAAB.wav,violation,9
34,ABAAABBBBABAAAAB.wav,violation,12
43,ABAAABBBBABBAAAB.wav,standard,0
35,ABAAABBBAABBAAAB.wav,violation,9
34,ABAAABBBBABAAAAB.wav,violation,12
43,ABAAABBBBABBAAAB.wav,standard,0
45,ABAAABBBBABBAABB.wav,violation,15
43,ABAAABBBBABBAAAB.wav,standard,0
46,ABAAABBBBABBABAB.wav,violation,14
45,ABAAABBBBABBAABB.wav,violation,15
43,ABAAABBBBABBAAAB.wav,standard,0
46,ABAAABBBBABBABAB.wav,violation,14
43,ABAAABBBBABBAAAB.wav,standard,0
34,ABAAABBBBABAAAAB.wav,violation,12
45,ABAAABBBBABBAABB.wav,violation,15
34,ABAAABBBBABAAAAB.wav,violation,12
35,ABAAABBBAABBAAAB.wav,violation,9
35,ABAAABBBAABBAAAB.wav,violation,9
35,ABAAABBBAABBAAAB.wav,violation,9
34,ABAAABBBBABAAAAB.wav,violation,12
43,ABAAABBBBABBAAAB.wav,standard,0
34,ABAAABBBBABAAAAB.wav,violation,12
35,ABAAABBBAABBAAAB.wav,violation,9
43,ABAAABBBBABBAAAB.wav,standard,0
43,ABAAABBBBABBAAAB.wav,standard,0
46,ABAAABBBBABBABAB.wav,violation,14
45,ABAAABBBBABBAABB.wav,violation,15
45,ABAAABBBBABBAABB.wav,violation,15
43,ABAAABBBBABBAAAB.wav,standard,0
46,ABAAABBBBABBABAB.wav,violation,14
43,ABAAABBBBABBAAAB.wav,standard,0
46,ABAAABBBBABBABAB.wav,violation,14
45,ABAAABBBBABBAABB.wav,violation,15
46,ABAAABBBBABBABAB.wav,violation,14
