trial_index,audio_filename,condition,position
1,HDR_long_grammatical/A1A2A3B3B2B1_25.wav,long_grammatical,0
2,HDR_long_grammatical/A1A2A3B3B2B1_34.wav,long_grammatical,0
3,HDR_long_grammatical/A3A1A2B2B1B3_143.wav,long_grammatical,0
4,HDR_long_replacement/A1A2A3B3B2B1_24.wav,long_replacement,-1
5,HDR_long_grammatical/A3A1A2B2B1B3_138.wav,long_grammatical,0
6,HDR_long_grammatical/A3A1A2B2B1B3_155.wav,long_grammatical,0
7,HDR_long_grammatical/A1A3A2B2B3B1_312.wav,long_grammatical,0
8,HDR_long_replacement/A2A3A1B1B3B2_30.wav,long_replacement,0
9,HDR_long_grammatical/A1A2A3B3B2B1_24.wav,long_grammatical,0
10,HDR_long_grammatical/A2A3A1B1B3B2_79.wav,long_grammatical,0
11,HDR_long_grammatical/A2A1A3B3B1B2_202.wav,long_grammatical,0
12,HDR_long_grammatical/A1A2A3B3B2B1_7.wav,long_grammatical,0
13,HDR_long_grammatical/A2A3A1B1B3B2_67.wav,long_grammatical,0
14,HDR_long_replacement/A2A1A3B3B1B2_63.wav,long_replacement,-3
15,HDR_long_grammatical/A3A2A1B1B2B3_344.wav,long_grammatical,0
16,HDR_long_grammatical/A3A1A2B2B1B3_170.wav,long_grammatical,0
17,HDR_long_grammatical/A2A3A1B1B3B2_127.wav,long_grammatical,0
18,HDR_long_grammatical/A2A3A1B1B3B2_83.wav,long_grammatical,0
19,HDR_long_replacement/A1A2A3B3B2B1_61.wav,long_replacement,-2
20,HDR_long_grammatical/A1A2A3B3B2B1_23.wav,long_grammatical,0
21,HDR_long_replacement/A1A2A3B3B2B1_62.wav,long_replacement,-3
22,HDR_long_grammatical/A1A3A2B2B3B1_267.wav,long_grammatical,0
23,HDR_long_grammatical/A3A2A1B1B2B3_332.wav,long_grammatical,0
24,HDR_long_replacement/A1A2A3B3B2B1_39.wav,long_replacement,-2
25,HDR_long_grammatical/A1A3A2B2B3B1_316.wav,long_grammatical,0
26,HDR_long_grammatical/A2A1A3B3B1B2_204.wav,long_grammatical,0
27,HDR_long_replacement/A2A3A1B1B3B2_41.wav,long_replacement,-1
28,HDR_long_grammatical/A1A3A2B2B3B1_265.wav,long_grammatical,0
29,HDR_long_replacement/A1A3A2B2B3B1_52.wav,long_replacement,-2
30,HDR_long_grammatical/A1A3A2B2B3B1_260.wav,long_grammatical,0
31,HDR_long_replacement/A2A1A3B3B1B2_11.wav,long_replacement,0
32,HDR_long_grammatical/A1A2A3B3B2B1_50.wav,long_grammatical,0
33,HDR_long_replacement/A1A2A3B3B2B1_85.wav,long_replacement,-2
34,HDR_long_replacement/A3A1A2B2B1B3_44.wav,long_replacement,-3
35,HDR_long_grammatical/A1A2A3B3B2B1_35.wav,long_grammatical,0
36,HDR_long_grammatical/A3A1A2B2B1B3_154.wav,long_grammatical,0
37,HDR_long_grammatical/A1A2A3B3B2B1_29.wav,long_grammatical,0
38,HDR_long_grammatical/A2A1A3B3B1B2_193.wav,long_grammatical,0
39,HDR_long_grammatical/A2A3A1B1B3B2_96.wav,long_grammatical,0
40,HDR_long_grammatical/A1A2A3B3B2B1_2.wav,long_grammatical,0
41,HDR_long_grammatical/A1A2A3B3B2B1_57.wav,long_grammatical,0
42,HDR_long_grammatical/A1A2A3B3B2B1_13.wav,long_grammatical,0
43,HDR_long_grammatical/A1A2A3B3B2B1_28.wav,long_grammatical,0
44,HDR_long_grammatical/A1A2A3B3B2B1_49.wav,long_grammatical,0
45,HDR_long_grammatical/A2A1A3B3B1B2_251.wav,long_grammatical,0
46,HDR_long_grammatical/A2A3A1B1B3B2_76.wav,long_grammatical,0
47,HDR_long_grammatical/A3A2A1B1B2B3_335.wav,long_grammatical,0
48,HDR_long_grammatical/A1A2A3B3B2B1_33.wav,long_grammatical,0
49,HDR_long_replacement/A3A2A1B1B2B3_6.wav,long_replacement,-3
50,HDR_long_replacement/A1A2A3B3B2B1_68.wav,long_replacement,-1
51,HDR_long_grammatical/A3A2A1B1B2B3_372.wav,long_grammatical,0
52,HDR_long_grammatical/A3A2A1B1B2B3_369.wav,long_grammatical,0
53,HDR_long_grammatical/A3A2A1B1B2B3_362.wav,long_grammatical,0
54,HDR_long_grammatical/A3A1A2B2B1B3_175.wav,long_grammatical,0
55,HDR_long_grammatical/A3A2A1B1B2B3_376.wav,long_grammatical,0
56,HDR_long_grammatical/A3A2A1B1B2B3_382.wav,long_grammatical,0
57,HDR_long_grammatical/A1A3A2B2B3B1_313.wav,long_grammatical,0
58,HDR_long_grammatical/A3A2A1B1B2B3_370.wav,long_grammatical,0
59,HDR_long_grammatical/A3A2A1B1B2B3_330.wav,long_grammatical,0
60,HDR_long_grammatical/A2A1A3B3B1B2_241.wav,long_grammatical,0
61,HDR_long_grammatical/A2A1A3B3B1B2_246.wav,long_grammatical,0
62,HDR_long_grammatical/A1A3A2B2B3B1_288.wav,long_grammatical,0
63,HDR_long_grammatical/A2A3A1B1B3B2_123.wav,long_grammatical,0
64,HDR_long_grammatical/A2A3A1B1B3B2_100.wav,long_grammatical,0
65,HDR_long_grammatical/A1A3A2B2B3B1_309.wav,long_grammatical,0
66,HDR_long_grammatical/A1A3A2B2B3B1_266.wav,long_grammatical,0
67,HDR_long_replacement/A2A3A1B1B3B2_49.wav,long_replacement,0
68,HDR_long_grammatical/A3A2A1B1B2B3_341.wav,long_grammatical,0
69,HDR_long_grammatical/A1A2A3B3B2B1_8.wav,long_grammatical,0
70,HDR_long_grammatical/A3A1A2B2B1B3_151.wav,long_grammatical,0
71,HDR_long_replacement/A3A2A1B1B2B3_96.wav,long_replacement,-2
72,HDR_long_grammatical/A3A1A2B2B1B3_145.wav,long_grammatical,0
73,HDR_long_grammatical/A3A1A2B2B1B3_167.wav,long_grammatical,0
74,HDR_long_grammatical/A2A1A3B3B1B2_201.wav,long_grammatical,0
75,HDR_long_grammatical/A2A1A3B3B1B2_222.wav,long_grammatical,0
76,HDR_long_grammatical/A2A1A3B3B1B2_234.wav,long_grammatical,0
77,HDR_long_grammatical/A2A1A3B3B1B2_194.wav,long_grammatical,0
78,HDR_long_grammatical/A3A2A1B1B2B3_320.wav,long_grammatical,0
79,HDR_long_grammatical/A3A1A2B2B1B3_134.wav,long_grammatical,0
80,HDR_long_replacement/A1A2A3B3B2B1_38.wav,long_replacement,0
81,HDR_long_replacement/A3A1A2B2B1B3_56.wav,long_replacement,-3
82,HDR_long_replacement/A3A2A1B1B2B3_83.wav,long_replacement,-2
83,HDR_long_replacement/A2A1A3B3B1B2_2.wav,long_replacement,0
84,HDR_long_replacement/A3A2A1B1B2B3_48.wav,long_replacement,0
85,HDR_long_grammatical/A3A2A1B1B2B3_355.wav,long_grammatical,0
86,HDR_long_grammatical/A1A3A2B2B3B1_294.wav,long_grammatical,0
87,HDR_long_grammatical/A3A2A1B1B2B3_380.wav,long_grammatical,0
88,HDR_long_grammatical/A1A3A2B2B3B1_276.wav,long_grammatical,0
89,HDR_long_replacement/A2A1A3B3B1B2_59.wav,long_replacement,-3
90,HDR_long_replacement/A1A2A3B3B2B1_16.wav,long_replacement,0
