trial_index,audio_filename,condition,position
1,HDR_long_replacement/A1A3A2B2B3B1_39.wav,long_replacement,0
2,HDR_long_grammatical/A3A2A1B1B2B3_374.wav,long_grammatical,0
3,HDR_long_grammatical/A3A1A2B2B1B3_129.wav,long_grammatical,0
4,HDR_long_grammatical/A3A1A2B2B1B3_130.wav,long_grammatical,0
5,HDR_long_grammatical/A3A2A1B1B2B3_361.wav,long_grammatical,0
6,HDR_long_replacement/A1A2A3B3B2B1_62.wav,long_replacement,-3
7,HDR_long_replacement/A3A1A2B2B1B3_7.wav,long_replacement,-3
8,HDR_long_grammatical/A2A1A3B3B1B2_198.wav,long_grammatical,0
9,HDR_long_grammatical/A2A3A1B1B3B2_106.wav,long_grammatical,0
10,HDR_long_grammatical/A2A3A1B1B3B2_94.wav,long_grammatical,0
11,HDR_long_grammatical/A2A1A3B3B1B2_227.wav,long_grammatical,0
12,HDR_long_grammatical/A3A1A2B2B1B3_131.wav,long_grammatical,0
13,HDR_long_grammatical/A1A2A3B3B2B1_34.wav,long_grammatical,0
14,HDR_long_grammatical/A1A3A2B2B3B1_269.wav,long_grammatical,0
15,HDR_long_grammatical/A2A3A1B1B3B2_127.wav,long_grammatical,0
16,HDR_long_replacement/A2A1A3B3B1B2_36.wav,long_replacement,0
17,HDR_long_grammatical/A3A2A1B1B2B3_375.wav,long_grammatical,0
18,HDR_long_grammatical/A2A3A1B1B3B2_105.wav,long_grammatical,0
19,HDR_long_grammatical/A1A2A3B3B2B1_14.wav,long_grammatical,0
20,HDR_long_replacement/A3A1A2B2B1B3_53.wav,long_replacement,-3
21,HDR_long_replacement/A3A2A1B1B2B3_55.wav,long_replacement,-2
22,HDR_long_replacement/A2A3A1B1B3B2_30.wav,long_replacement,0
23,HDR_long_grammatical/A1A3A2B2B3B1_303.wav,long_grammatical,0
24,HDR_long_grammatical/A3A1A2B2B1B3_128.wav,long_grammatical,0
25,HDR_long_grammatical/A1A2A3B3B2B1_61.wav,long_grammatical,0
26,HDR_long_grammatical/A3A1A2B2B1B3_142.wav,long_grammatical,0
27,HDR_long_grammatical/A1A3A2B2B3B1_300.wav,long_grammatical,0
28,HDR_long_grammatical/A3A2A1B1B2B3_324.wav,long_grammatical,0
29,HDR_long_grammatical/A1A2A3B3B2B1_49.wav,long_grammatical,0
30,HDR_long_grammatical/A3A2A1B1B2B3_357.wav,long_grammatical,0
31,HDR_long_grammatical/A3A1A2B2B1B3_135.wav,long_grammatical,0
32,HDR_long_grammatical/A1A3A2B2B3B1_264.wav,long_grammatical,0
33,HDR_long_grammatical/A1A3A2B2B3B1_272.wav,long_grammatical,0
34,HDR_long_grammatical/A1A2A3B3B2B1_5.wav,long_grammatical,0
35,HDR_long_replacement/A3A2A1B1B2B3_38.wav,long_replacement,-1
36,HDR_long_replacement/A2A1A3B3B1B2_16.wav,long_replacement,-3
37,HDR_long_grammatical/A3A2A1B1B2B3_372.wav,long_grammatical,0
38,HDR_long_grammatical/A1A3A2B2B3B1_301.wav,long_grammatical,0
39,HDR_long_grammatical/A1A2A3B3B2B1_27.wav,long_grammatical,0
40,HDR_long_grammatical/A2A3A1B1B3B2_110.wav,long_grammatical,0
41,HDR_long_replacement/A2A3A1B1B3B2_29.wav,long_replacement,-2
42,HDR_long_replacement/A2A3A1B1B3B2_14.wav,long_replacement,-1
43,HDR_long_grammatical/A3A2A1B1B2B3_346.wav,long_grammatical,0
44,HDR_long_grammatical/A2A1A3B3B1B2_222.wav,long_grammatical,0
45,HDR_long_grammatical/A2A3A1B1B3B2_124.wav,long_grammatical,0
46,HDR_long_grammatical/A3A1A2B2B1B3_156.wav,long_grammatical,0
47,HDR_long_grammatical/A2A1A3B3B1B2_213.wav,long_grammatical,0
48,HDR_long_grammatical/A1A3A2B2B3B1_309.wav,long_grammatical,0
49,HDR_long_grammatical/A3A1A2B2B1B3_151.wav,long_grammatical,0
50,HDR_long_replacement/A3A1A2B2B1B3_22.wav,long_replacement,0
51,HDR_long_grammatical/A3A1A2B2B1B3_148.wav,long_grammatical,0
52,HDR_long_grammatical/A2A1A3B3B1B2_211.wav,long_grammatical,0
53,HDR_long_grammatical/A3A2A1B1B2B3_323.wav,long_grammatical,0
54,HDR_long_grammatical/A1A2A3B3B2B1_60.wav,long_grammatical,0
55,HDR_long_grammatical/A1A2A3B3B2B1_47.wav,long_grammatical,0
56,HDR_long_grammatical/A3A1A2B2B1B3_165.wav,long_grammatical,0
57,HDR_long_replacement/A1A2A3B3B2B1_15.wav,long_replacement,-1
