trial_index,audio_filename,condition
1,HDR_long_grammatical/A3A1A2B2B1B3_180.wav,long_grammatical
2,HDR_short_grammatical/A1A3B3B1_32.wav,short_grammatical
3,HDR_long_grammatical/A1A3A2B2B3B1_307.wav,long_grammatical
4,HDR_long_grammatical/A2A3A1B1B3B2_108.wav,long_grammatical
5,HDR_short_grammatical/A3A1B1B3_54.wav,short_grammatical
6,HDR_long_grammatical/A3A2A1B1B2B3_326.wav,long_grammatical
7,HDR_long_grammatical/A2A1A3B3B1B2_249.wav,long_grammatical
8,HDR_long_replacement/A1A3A2B2B3B1_0.wav,long_replacement
9,HDR_short_grammatical/A1A3B3B1_37.wav,short_grammatical
10,HDR_long_grammatical/A2A1A3B3B1B2_252.wav,long_grammatical
11,HDR_long_grammatical/A2A3A1B1B3B2_67.wav,long_grammatical
12,HDR_long_grammatical/A3A1A2B2B1B3_134.wav,long_grammatical
13,HDR_long_grammatical/A3A2A1B1B2B3_350.wav,long_grammatical
14,HDR_long_grammatical/A2A3A1B1B3B2_127.wav,long_grammatical
15,HDR_long_grammatical/A2A3A1B1B3B2_102.wav,long_grammatical
16,HDR_long_grammatical/A2A1A3B3B1B2_241.wav,long_grammatical
17,HDR_long_grammatical/A2A3A1B1B3B2_107.wav,long_grammatical
18,HDR_long_grammatical/A2A3A1B1B3B2_97.wav,long_grammatical
19,HDR_long_grammatical/A2A1A3B3B1B2_235.wav,long_grammatical
20,HDR_long_grammatical/A1A3A2B2B3B1_316.wav,long_grammatical
21,HDR_long_grammatical/A1A3A2B2B3B1_259.wav,long_grammatical
22,HDR_long_grammatical/A3A2A1B1B2B3_325.wav,long_grammatical
23,HDR_short_grammatical/A1A2B2B1_6.wav,short_grammatical
24,HDR_long_grammatical/A3A1A2B2B1B3_175.wav,long_grammatical
25,HDR_long_grammatical/A2A1A3B3B1B2_231.wav,long_grammatical
26,HDR_long_grammatical/A1A2A3B3B2B1_45.wav,long_grammatical
27,HDR_long_grammatical/A1A2A3B3B2B1_61.wav,long_grammatical
28,HDR_long_grammatical/A3A2A1B1B2B3_374.wav,long_grammatical
29,HDR_long_grammatical/A1A3A2B2B3B1_266.wav,long_grammatical
30,HDR_long_concatenation/A2A3A1B1B3B2_47.wav,long_concatenation
31,HDR_long_replacement/A1A3A2B2B3B1_34.wav,long_replacement
32,HDR_long_grammatical/A3A2A1B1B2B3_323.wav,long_grammatical
33,HDR_long_grammatical/A2A3A1B1B3B2_69.wav,long_grammatical
34,HDR_long_grammatical/A1A2A3B3B2B1_10.wav,long_grammatical
35,HDR_long_grammatical/A1A2A3B3B2B1_38.wav,long_grammatical
36,HDR_long_grammatical/A1A3A2B2B3B1_294.wav,long_grammatical
37,HDR_long_replacement/A3A1A2B2B1B3_22.wav,long_replacement
38,HDR_long_grammatical/A3A1A2B2B1B3_181.wav,long_grammatical
39,HDR_long_grammatical/A1A3A2B2B3B1_315.wav,long_grammatical
40,HDR_long_grammatical/A3A1A2B2B1B3_136.wav,long_grammatical
41,HDR_long_grammatical/A1A3A2B2B3B1_261.wav,long_grammatical
42,HDR_long_replacement/A2A3A1B1B3B2_1.wav,long_replacement
43,HDR_long_grammatical/A1A3A2B2B3B1_302.wav,long_grammatical
44,HDR_long_concatenation/A2A3A1B1B3B2_33.wav,long_concatenation
45,HDR_long_concatenation/A3A1A2B2B1B3_28.wav,long_concatenation
46,HDR_long_grammatical/A2A3A1B1B3B2_90.wav,long_grammatical
47,HDR_short_concatenation/A3A2B2B3_6.wav,short_concatenation
48,HDR_long_grammatical/A3A1A2B2B1B3_183.wav,long_grammatical
49,HDR_long_grammatical/A3A2A1B1B2B3_369.wav,long_grammatical
50,HDR_long_grammatical/A2A3A1B1B3B2_119.wav,long_grammatical
51,HDR_long_concatenation/A2A3A1B1B3B2_42.wav,long_concatenation
52,HDR_long_replacement/A1A3A2B2B3B1_31.wav,long_replacement
53,HDR_long_grammatical/A1A3A2B2B3B1_274.wav,long_grammatical
54,HDR_long_grammatical/A2A3A1B1B3B2_85.wav,long_grammatical
55,HDR_long_grammatical/A2A3A1B1B3B2_94.wav,long_grammatical
56,HDR_long_grammatical/A1A2A3B3B2B1_5.wav,long_grammatical
57,HDR_long_grammatical/A2A3A1B1B3B2_109.wav,long_grammatical
58,HDR_short_grammatical/A1A2B2B1_12.wav,short_grammatical
59,HDR_long_grammatical/A2A1A3B3B1B2_205.wav,long_grammatical
60,HDR_long_replacement/A2A3A1B1B3B2_48.wav,long_replacement
61,HDR_long_grammatical/A2A3A1B1B3B2_88.wav,long_grammatical
62,HDR_long_grammatical/A2A3A1B1B3B2_81.wav,long_grammatical
63,HDR_short_concatenation/A2A1B1B2_49.wav,short_concatenation
64,HDR_long_grammatical/A2A1A3B3B1B2_239.wav,long_grammatical
65,HDR_short_grammatical/A3A2B2B3_81.wav,short_grammatical
66,HDR_long_grammatical/A3A1A2B2B1B3_147.wav,long_grammatical
67,HDR_long_grammatical/A3A1A2B2B1B3_177.wav,long_grammatical
68,HDR_long_grammatical/A2A3A1B1B3B2_110.wav,long_grammatical
69,HDR_short_grammatical/A1A3B3B1_39.wav,short_grammatical
70,HDR_long_grammatical/A1A3A2B2B3B1_282.wav,long_grammatical
71,HDR_long_grammatical/A2A3A1B1B3B2_89.wav,long_grammatical
72,HDR_long_grammatical/A1A2A3B3B2B1_41.wav,long_grammatical
73,HDR_short_grammatical/A2A1B1B2_22.wav,short_grammatical
74,HDR_long_grammatical/A2A3A1B1B3B2_100.wav,long_grammatical
75,HDR_short_grammatical/A2A1B1B2_27.wav,short_grammatical
76,HDR_short_grammatical/A2A3B3B2_77.wav,short_grammatical
77,HDR_long_grammatical/A2A3A1B1B3B2_66.wav,long_grammatical
78,HDR_short_grammatical/A2A3B3B2_71.wav,short_grammatical
79,HDR_short_grammatical/A1A2B2B1_0.wav,short_grammatical
80,HDR_long_grammatical/A2A1A3B3B1B2_242.wav,long_grammatical
81,HDR_short_grammatical/A3A1B1B3_56.wav,short_grammatical
82,HDR_long_grammatical/A2A1A3B3B1B2_253.wav,long_grammatical
83,HDR_long_grammatical/A1A3A2B2B3B1_297.wav,long_grammatical
84,HDR_long_grammatical/A1A2A3B3B2B1_32.wav,long_grammatical
85,HDR_short_grammatical/A1A3B3B1_38.wav,short_grammatical
86,HDR_long_grammatical/A1A3A2B2B3B1_313.wav,long_grammatical
87,HDR_long_grammatical/A3A2A1B1B2B3_379.wav,long_grammatical
88,HDR_long_grammatical/A2A1A3B3B1B2_221.wav,long_grammatical
89,HDR_long_grammatical/A1A2A3B3B2B1_52.wav,long_grammatical
90,HDR_long_grammatical/A1A2A3B3B2B1_34.wav,long_grammatical
91,HDR_long_concatenation/A3A1A2B2B1B3_46.wav,long_concatenation
92,HDR_long_concatenation/A2A1A3B3B1B2_8.wav,long_concatenation
93,HDR_short_grammatical/A3A2B2B3_86.wav,short_grammatical
94,HDR_long_grammatical/A1A2A3B3B2B1_37.wav,long_grammatical
95,HDR_long_grammatical/A3A2A1B1B2B3_358.wav,long_grammatical
96,HDR_long_grammatical/A1A2A3B3B2B1_27.wav,long_grammatical
97,HDR_long_grammatical/A1A3A2B2B3B1_305.wav,long_grammatical
98,HDR_long_concatenation/A1A2A3B3B2B1_14.wav,long_concatenation
99,HDR_short_concatenation/A2A1B1B2_28.wav,short_concatenation
100,HDR_short_grammatical/A1A2B2B1_3.wav,short_grammatical
