trial_index,audio_filename,condition,position
1,AAABBBAABBAB.wav,habituation,0
2,AAABBBAABBAB.wav,habituation,0
3,AAABBBAABBAB.wav,habituation,0
4,AAABBBAABBAB.wav,habituation,0
5,AAABBBAABBAB.wav,habituation,0
6,AAABBBAABBAB.wav,habituation,0
7,AAABBBAABBAB.wav,habituation,0
8,AAABBBAABBAB.wav,habituation,0
9,AAABBBAABBAB.wav,habituation,0
10,AAABBBAABBAB.wav,habituation,0
39,AAABBBAABBBB.wav,violation,11
36,AAABBBAABAAB.wav,violation,10
36,AAABBBAABAAB.wav,violation,10
39,AAABBBAABBBB.wav,violation,11
46,AAABBBAAABAB.wav,violation,9
45,AAABBBAABBAB.wav,standard,0
46,AAABBBAAABAB.wav,violation,9
45,AAABBBAABBAB.wav,standard,0
39,AAABBBAABBBB.wav,violation,11
44,AAABBBABBBAB.wav,violation,8
45,AAABBBAABBAB.wav,standard,0
39,AAABBBAABBBB.wav,violation,11
45,AAABBBAABBAB.wav,standard,0
36,AAABBBAABAAB.wav,violation,10
36,AAABBBAABAAB.wav,violation,10
46,AAABBBAAABAB.wav,violation,9
45,AAABBBAABBAB.wav,standard,0
45,AAABBBAABBAB.wav,standard,0
46,AAABBBAAABAB.wav,violation,9
44,AAABBBABBBAB.wav,violation,8
45,AAABBBAABBAB.wav,standard,0
45,AAABBBAABBAB.wav,standard,0
39,AAABBBAABBBB.wav,violation,11
44,AAABBBABBBAB.wav,violation,8
36,AAABBBAABAAB.wav,violation,10
36,AAABBBAABAAB.wav,violation,10
44,AAABBBABBBAB.wav,violation,8
45,AAABBBAABBAB.wav,standard,0
39,AAABBBAABBBB.wav,violation,11
45,AAABBBAABBAB.wav,standard,0
45,AAABBBAABBAB.wav,standard,0
44,AAABBBABBBAB.wav,violation,8
46,AAABBBAAABAB.wav,violation,9
44,AAABBBABBBAB.wav,violation,8
45,AAABBBAABBAB.wav,standard,0
46,AAABBBAAABAB.wav,violation,9
