trial_index,audio_filename,condition,position
1,AAABBBAABBAB.wav,habituation,0
2,AAABBBAABBAB.wav,habituation,0
3,AAABBBAABBAB.wav,habituation,0
4,AAABBBAABBAB.wav,habituation,0
5,AAABBBAABBAB.wav,habituation,0
6,AAABBBAABBAB.wav,habituation,0
7,AAABBBAABBAB.wav,habituation,0
8,AAABBBAABBAB.wav,habituation,0
9,AAABBBAABBAB.wav,habituation,0
10,AAABBBAABBAB.wav,habituation,0
40,AAABBBAAABAB.wav,violation,9
43,AAABBBAABBAB.wav,standard,0
40,AAABBBAAABAB.wav,violation,9
43,AAABBBAABBAB.wav,standard,0
45,AAABBBAABAAB.wav,violation,10
43,AAABBBAABBAB.wav,standard,0
40,AAABBBAAABAB.wav,violation,9
40,AAABBBAAABAB.wav,violation,9
44,AAABBBAABBBB.wav,violation,11
43,AAABBBAABBAB.wav,standard,0
43,AAABBBAABBAB.wav,standard,0
46,AAABBBABBBAB.wav,violation,8
46,AAABBBABBBAB.wav,violation,8
46,AAABBBABBBAB.wav,violation,8
40,AAABBBAAABAB.wav,violation,9
44,AAABBBAABBBB.wav,violation,11
46,AAABBBABBBAB.wav,violation,8
43,AAABBBAABBAB.wav,standard,0
43,AAABBBAABBAB.wav,standard,0
44,AAABBBAABBBB.wav,violation,11
43,AAABBBAABBAB.wav,standard,0
43,AAABBBAABBAB.wav,standard,0
46,AAABBBABBBAB.wav,violation,8
44,AAABBBAABBBB.wav,violation,11
45,AAABBBAABAAB.wav,violation,10
45,AAABBBAABAAB.wav,violation,10
43,AAABBBAABBAB.wav,standard,0
43,AAABBBAABBAB.wav,standard,0
45,AAABBBAABAAB.wav,violation,10
40,AAABBBAAABAB.wav,violation,9
44,AAABBBAABBBB.wav,violation,11
45,AAABBBAABAAB.wav,violation,10
43,AAABBBAABBAB.wav,standard,0
44,AAABBBAABBBB.wav,violation,11
45,AAABBBAABAAB.wav,violation,10
46,AAABBBABBBAB.wav,violation,8
