trial_index,audio_filename,condition,position
1,AAAABBBBAAAA.wav,habituation,0
2,AAAABBBBAAAA.wav,habituation,0
3,AAAABBBBAAAA.wav,habituation,0
4,AAAABBBBAAAA.wav,habituation,0
5,AAAABBBBAAAA.wav,habituation,0
6,AAAABBBBAAAA.wav,habituation,0
7,AAAABBBBAAAA.wav,habituation,0
8,AAAABBBBAAAA.wav,habituation,0
9,AAAABBBBAAAA.wav,habituation,0
10,AAAABBBBAAAA.wav,habituation,0
40,AAAABBBBAAAA.wav,standard,0
40,AAAABBBBAAAA.wav,standard,0
40,AAAABBBBAAAA.wav,standard,0
40,AAAABBBBAAAA.wav,standard,0
40,AAAABBBBAAAA.wav,standard,0
40,AAAABBBBAAAA.wav,standard,0
43,AAAABBBBBAAA.wav,violation,9
40,AAAABBBBAAAA.wav,standard,0
41,AAAABBBBAABA.wav,violation,11
46,AAAABBBAAAAA.wav,violation,8
40,AAAABBBBAAAA.wav,standard,0
43,AAAABBBBBAAA.wav,violation,9
40,AAAABBBBAAAA.wav,standard,0
40,AAAABBBBAAAA.wav,standard,0
41,AAAABBBBAABA.wav,violation,11
41,AAAABBBBAABA.wav,violation,11
43,AAAABBBBBAAA.wav,violation,9
43,AAAABBBBBAAA.wav,violation,9
41,AAAABBBBAABA.wav,violation,11
44,AAAABBABAAAA.wav,violation,7
41,AAAABBBBAABA.wav,violation,11
46,AAAABBBAAAAA.wav,violation,8
43,AAAABBBBBAAA.wav,violation,9
44,AAAABBABAAAA.wav,violation,7
40,AAAABBBBAAAA.wav,standard,0
44,AAAABBABAAAA.wav,violation,7
46,AAAABBBAAAAA.wav,violation,8
46,AAAABBBAAAAA.wav,violation,8
44,AAAABBABAAAA.wav,violation,7
40,AAAABBBBAAAA.wav,standard,0
41,AAAABBBBAABA.wav,violation,11
44,AAAABBABAAAA.wav,violation,7
43,AAAABBBBBAAA.wav,violation,9
44,AAAABBABAAAA.wav,violation,7
46,AAAABBBAAAAA.wav,violation,8
46,AAAABBBAAAAA.wav,violation,8
