trial_index,audio_filename,condition,position
1,AABBAABBAABBAABB.wav,habituation,0
2,AABBAABBAABBAABB.wav,habituation,0
3,AABBAABBAABBAABB.wav,habituation,0
4,AABBAABBAABBAABB.wav,habituation,0
5,AABBAABBAABBAABB.wav,habituation,0
6,AABBAABBAABBAABB.wav,habituation,0
7,AABBAABBAABBAABB.wav,habituation,0
8,AABBAABBAABBAABB.wav,habituation,0
9,AABBAABBAABBAABB.wav,habituation,0
10,AABBAABBAABBAABB.wav,habituation,0
40,AABBAABBAABBAABB.wav,standard,0
40,AABBAABBAABBAABB.wav,standard,0
45,AABBAABBAAABAABB.wav,violation,11
46,AABBAABBAABBAAAB.wav,violation,15
43,AABBAABBABBBAABB.wav,violation,10
43,AABBAABBABBBAABB.wav,violation,10
44,AABBAABBAABBABBB.wav,violation,14
40,AABBAABBAABBAABB.wav,standard,0
40,AABBAABBAABBAABB.wav,standard,0
40,AABBAABBAABBAABB.wav,standard,0
43,AABBAABBABBBAABB.wav,violation,10
43,AABBAABBABBBAABB.wav,violation,10
40,AABBAABBAABBAABB.wav,standard,0
40,AABBAABBAABBAABB.wav,standard,0
45,AABBAABBAAABAABB.wav,violation,11
44,AABBAABBAABBABBB.wav,violation,14
40,AABBAABBAABBAABB.wav,standard,0
40,AABBAABBAABBAABB.wav,standard,0
45,AABBAABBAAABAABB.wav,violation,11
40,AABBAABBAABBAABB.wav,standard,0
40,AABBAABBAABBAABB.wav,standard,0
46,AABBAABBAABBAAAB.wav,violation,15
43,AABBAABBABBBAABB.wav,violation,10
46,AABBAABBAABBAAAB.wav,violation,15
45,AABBAABBAAABAABB.wav,violation,11
44,AABBAABBAABBABBB.wav,violation,14
44,AABBAABBAABBABBB.wav,violation,14
44,AABBAABBAABBABBB.wav,violation,14
46,AABBAABBAABBAAAB.wav,violation,15
40,AABBAABBAABBAABB.wav,standard,0
46,AABBAABBAABBAAAB.wav,violation,15
45,AABBAABBAAABAABB.wav,violation,11
43,AABBAABBABBBAABB.wav,violation,10
44,AABBAABBAABBABBB.wav,violation,14
45,AABBAABBAAABAABB.wav,violation,11
46,AABBAABBAABBAAAB.wav,violation,15
