trial_index,audio_filename,condition,position
1,ADR_long_grammatical/A1B1A2B2A3B3_46.wav,long_grammatical,0
2,ADR_long_grammatical/A2B2A1B1A3B3_177.wav,long_grammatical,0
3,ADR_long_grammatical/A1B1A2B2A3B3_22.wav,long_grammatical,0
4,ADR_long_grammatical/A2B2A3B3A1B1_201.wav,long_grammatical,0
5,ADR_long_grammatical/A2B2A1B1A3B3_148.wav,long_grammatical,0
6,ADR_long_grammatical/A2B2A3B3A1B1_236.wav,long_grammatical,0
7,ADR_long_grammatical/A2B2A3B3A1B1_244.wav,long_grammatical,0
8,ADR_long_grammatical/A2B2A1B1A3B3_173.wav,long_grammatical,0
9,ADR_long_grammatical/A2B2A3B3A1B1_216.wav,long_grammatical,0
10,ADR_long_replacement/A3B3A2B2A1B1_39.wav,long_replacement,-2
11,ADR_long_grammatical/A3B3A1B1A2B2_263.wav,long_grammatical,0
12,ADR_long_replacement/A3B3A2B2A1B1_22.wav,long_replacement,-2
13,ADR_long_grammatical/A2B2A1B1A3B3_147.wav,long_grammatical,0
14,ADR_long_grammatical/A3B3A2B2A1B1_345.wav,long_grammatical,0
15,ADR_long_grammatical/A1B1A2B2A3B3_14.wav,long_grammatical,0
16,ADR_long_grammatical/A3B3A1B1A2B2_287.wav,long_grammatical,0
17,ADR_long_grammatical/A1B1A2B2A3B3_52.wav,long_grammatical,0
18,ADR_long_grammatical/A1B1A3B3A2B2_122.wav,long_grammatical,0
19,ADR_long_replacement/A3B3A1B1A2B2_0.wav,long_replacement,-1
20,ADR_long_grammatical/A2B2A3B3A1B1_248.wav,long_grammatical,0
21,ADR_long_grammatical/A1B1A2B2A3B3_15.wav,long_grammatical,0
22,ADR_long_grammatical/A3B3A1B1A2B2_267.wav,long_grammatical,0
23,ADR_long_grammatical/A3B3A2B2A1B1_325.wav,long_grammatical,0
24,ADR_long_grammatical/A3B3A2B2A1B1_327.wav,long_grammatical,0
25,ADR_long_grammatical/A1B1A2B2A3B3_48.wav,long_grammatical,0
26,ADR_long_grammatical/A2B2A1B1A3B3_131.wav,long_grammatical,0
27,ADR_long_grammatical/A1B1A3B3A2B2_111.wav,long_grammatical,0
28,ADR_long_grammatical/A1B1A3B3A2B2_67.wav,long_grammatical,0
29,ADR_long_grammatical/A2B2A3B3A1B1_234.wav,long_grammatical,0
30,ADR_long_grammatical/A2B2A1B1A3B3_163.wav,long_grammatical,0
31,ADR_long_grammatical/A2B2A1B1A3B3_141.wav,long_grammatical,0
32,ADR_long_grammatical/A3B3A1B1A2B2_318.wav,long_grammatical,0
33,ADR_long_grammatical/A1B1A2B2A3B3_57.wav,long_grammatical,0
34,ADR_long_replacement/A2B2A3B3A1B1_49.wav,long_replacement,-2
35,ADR_long_grammatical/A1B1A2B2A3B3_5.wav,long_grammatical,0
36,ADR_long_grammatical/A3B3A1B1A2B2_292.wav,long_grammatical,0
37,ADR_long_grammatical/A1B1A3B3A2B2_100.wav,long_grammatical,0
38,ADR_long_grammatical/A1B1A2B2A3B3_28.wav,long_grammatical,0
39,ADR_long_replacement/A2B2A3B3A1B1_29.wav,long_replacement,-2
40,ADR_long_replacement/A3B3A2B2A1B1_23.wav,long_replacement,-1
41,ADR_long_grammatical/A1B1A3B3A2B2_70.wav,long_grammatical,0
42,ADR_long_grammatical/A1B1A2B2A3B3_41.wav,long_grammatical,0
43,ADR_long_grammatical/A2B2A3B3A1B1_254.wav,long_grammatical,0
44,ADR_long_concatenation/A1B1A3B3A2B2_19.wav,long_concatenation,-1
45,ADR_long_grammatical/A1B1A2B2A3B3_54.wav,long_grammatical,0
46,ADR_long_grammatical/A2B2A1B1A3B3_168.wav,long_grammatical,0
