trial_index,audio_filename,condition,position
1,ADR_long_grammatical/A3B3A1B1A2B2_272.wav,long_grammatical,0
2,ADR_long_grammatical/A1B1A3B3A2B2_88.wav,long_grammatical,0
3,ADR_long_replacement/A2B2A1B1A3B3_16.wav,long_replacement,-3
4,ADR_long_grammatical/A1B1A2B2A3B3_16.wav,long_grammatical,0
5,ADR_long_concatenation/A1B1A2B2A3B3_8.wav,long_concatenation,-3
6,ADR_long_grammatical/A1B1A3B3A2B2_105.wav,long_grammatical,0
7,ADR_long_grammatical/A3B3A1B1A2B2_269.wav,long_grammatical,0
8,ADR_long_grammatical/A3B3A2B2A1B1_372.wav,long_grammatical,0
9,ADR_long_grammatical/A3B3A2B2A1B1_360.wav,long_grammatical,0
10,ADR_long_grammatical/A2B2A3B3A1B1_218.wav,long_grammatical,0
11,ADR_long_grammatical/A2B2A3B3A1B1_251.wav,long_grammatical,0
12,ADR_long_grammatical/A3B3A1B1A2B2_319.wav,long_grammatical,0
13,ADR_long_replacement/A2B2A3B3A1B1_48.wav,long_replacement,-3
14,ADR_long_grammatical/A1B1A3B3A2B2_91.wav,long_grammatical,0
15,ADR_long_replacement/A2B2A1B1A3B3_6.wav,long_replacement,-1
16,ADR_long_grammatical/A1B1A3B3A2B2_70.wav,long_grammatical,0
17,ADR_long_grammatical/A2B2A1B1A3B3_128.wav,long_grammatical,0
18,ADR_long_grammatical/A2B2A3B3A1B1_248.wav,long_grammatical,0
19,ADR_long_grammatical/A2B2A1B1A3B3_172.wav,long_grammatical,0
20,ADR_long_grammatical/A2B2A3B3A1B1_217.wav,long_grammatical,0
21,ADR_long_grammatical/A3B3A2B2A1B1_345.wav,long_grammatical,0
22,ADR_long_grammatical/A3B3A1B1A2B2_293.wav,long_grammatical,0
23,ADR_long_grammatical/A2B2A3B3A1B1_192.wav,long_grammatical,0
24,ADR_long_grammatical/A3B3A1B1A2B2_307.wav,long_grammatical,0
25,ADR_long_grammatical/A2B2A1B1A3B3_184.wav,long_grammatical,0
26,ADR_long_grammatical/A3B3A1B1A2B2_316.wav,long_grammatical,0
27,ADR_long_replacement/A3B3A1B1A2B2_4.wav,long_replacement,-2
28,ADR_long_grammatical/A2B2A3B3A1B1_196.wav,long_grammatical,0
29,ADR_long_grammatical/A3B3A1B1A2B2_315.wav,long_grammatical,0
30,ADR_long_grammatical/A3B3A2B2A1B1_371.wav,long_grammatical,0
31,ADR_long_grammatical/A1B1A3B3A2B2_95.wav,long_grammatical,0
32,ADR_long_replacement/A3B3A2B2A1B1_24.wav,long_replacement,-1
33,ADR_long_grammatical/A3B3A1B1A2B2_259.wav,long_grammatical,0
34,ADR_long_grammatical/A1B1A3B3A2B2_100.wav,long_grammatical,0
35,ADR_long_grammatical/A3B3A2B2A1B1_348.wav,long_grammatical,0
36,ADR_long_grammatical/A2B2A1B1A3B3_129.wav,long_grammatical,0
37,ADR_long_replacement/A1B1A3B3A2B2_27.wav,long_replacement,-2
38,ADR_long_grammatical/A1B1A2B2A3B3_32.wav,long_grammatical,0
39,ADR_long_grammatical/A3B3A2B2A1B1_337.wav,long_grammatical,0
40,ADR_long_grammatical/A3B3A2B2A1B1_380.wav,long_grammatical,0
41,ADR_long_grammatical/A1B1A3B3A2B2_97.wav,long_grammatical,0
42,ADR_long_grammatical/A2B2A1B1A3B3_169.wav,long_grammatical,0
43,ADR_long_replacement/A2B2A3B3A1B1_49.wav,long_replacement,-2
44,ADR_long_grammatical/A1B1A3B3A2B2_86.wav,long_grammatical,0
45,ADR_long_grammatical/A3B3A2B2A1B1_325.wav,long_grammatical,0
46,ADR_long_grammatical/A1B1A3B3A2B2_98.wav,long_grammatical,0
47,ADR_long_grammatical/A3B3A1B1A2B2_274.wav,long_grammatical,0
48,ADR_long_grammatical/A1B1A3B3A2B2_112.wav,long_grammatical,0
49,ADR_long_concatenation/A1B1A2B2A3B3_17.wav,long_concatenation,-1
50,ADR_long_grammatical/A1B1A3B3A2B2_111.wav,long_grammatical,0
51,ADR_long_grammatical/A1B1A3B3A2B2_75.wav,long_grammatical,0
52,ADR_long_concatenation/A3B3A2B2A1B1_27.wav,long_concatenation,-2
53,ADR_long_grammatical/A2B2A3B3A1B1_243.wav,long_grammatical,0
54,ADR_long_grammatical/A2B2A3B3A1B1_193.wav,long_grammatical,0
55,ADR_long_concatenation/A1B1A3B3A2B2_20.wav,long_concatenation,-1
56,ADR_long_grammatical/A3B3A1B1A2B2_300.wav,long_grammatical,0
57,ADR_long_concatenation/A3B3A1B1A2B2_44.wav,long_concatenation,-3
58,ADR_long_grammatical/A1B1A2B2A3B3_50.wav,long_grammatical,0
59,ADR_long_grammatical/A1B1A3B3A2B2_117.wav,long_grammatical,0
60,ADR_long_concatenation/A1B1A3B3A2B2_39.wav,long_concatenation,-2
61,ADR_long_grammatical/A1B1A2B2A3B3_21.wav,long_grammatical,0
62,ADR_long_grammatical/A1B1A3B3A2B2_73.wav,long_grammatical,0
63,ADR_long_grammatical/A1B1A2B2A3B3_46.wav,long_grammatical,0
64,ADR_long_grammatical/A3B3A2B2A1B1_361.wav,long_grammatical,0
65,ADR_long_grammatical/A2B2A1B1A3B3_142.wav,long_grammatical,0
66,ADR_long_grammatical/A1B1A2B2A3B3_14.wav,long_grammatical,0
67,ADR_long_grammatical/A1B1A2B2A3B3_59.wav,long_grammatical,0
68,ADR_long_grammatical/A1B1A3B3A2B2_119.wav,long_grammatical,0
69,ADR_long_replacement/A2B2A3B3A1B1_42.wav,long_replacement,-2
70,ADR_long_grammatical/A3B3A2B2A1B1_356.wav,long_grammatical,0
71,ADR_long_grammatical/A3B3A2B2A1B1_378.wav,long_grammatical,0
72,ADR_long_concatenation/A1B1A2B2A3B3_11.wav,long_concatenation,-2
73,ADR_long_concatenation/A2B2A3B3A1B1_2.wav,long_concatenation,-1
74,ADR_long_grammatical/A2B2A1B1A3B3_144.wav,long_grammatical,0
75,ADR_long_concatenation/A1B1A3B3A2B2_30.wav,long_concatenation,-3
76,ADR_long_grammatical/A2B2A1B1A3B3_146.wav,long_grammatical,0
77,ADR_long_grammatical/A3B3A1B1A2B2_308.wav,long_grammatical,0
78,ADR_long_grammatical/A1B1A2B2A3B3_56.wav,long_grammatical,0
79,ADR_long_grammatical/A3B3A2B2A1B1_358.wav,long_grammatical,0
80,ADR_long_grammatical/A3B3A2B2A1B1_374.wav,long_grammatical,0
81,ADR_long_grammatical/A2B2A1B1A3B3_131.wav,long_grammatical,0
82,ADR_long_replacement/A3B3A2B2A1B1_22.wav,long_replacement,-2
83,ADR_long_grammatical/A1B1A3B3A2B2_127.wav,long_grammatical,0
84,ADR_long_grammatical/A2B2A3B3A1B1_232.wav,long_grammatical,0
85,ADR_long_grammatical/A2B2A1B1A3B3_185.wav,long_grammatical,0
86,ADR_long_concatenation/A2B2A1B1A3B3_5.wav,long_concatenation,-2
87,ADR_long_grammatical/A2B2A3B3A1B1_231.wav,long_grammatical,0
88,ADR_long_concatenation/A2B2A3B3A1B1_4.wav,long_concatenation,-3
89,ADR_long_grammatical/A3B3A1B1A2B2_313.wav,long_grammatical,0
90,ADR_long_grammatical/A2B2A1B1A3B3_158.wav,long_grammatical,0
91,ADR_long_grammatical/A2B2A3B3A1B1_253.wav,long_grammatical,0
92,ADR_long_replacement/A2B2A1B1A3B3_28.wav,long_replacement,-1
93,ADR_long_grammatical/A1B1A3B3A2B2_77.wav,long_grammatical,0
94,ADR_long_grammatical/A2B2A3B3A1B1_255.wav,long_grammatical,0
95,ADR_long_grammatical/A1B1A2B2A3B3_57.wav,long_grammatical,0
96,ADR_long_grammatical/A1B1A2B2A3B3_11.wav,long_grammatical,0
97,ADR_long_grammatical/A1B1A2B2A3B3_8.wav,long_grammatical,0
98,ADR_long_grammatical/A3B3A2B2A1B1_367.wav,long_grammatical,0
