trial_index,audio_filename,condition,position
1,HDR_long_grammatical/A2A3A1B1B3B2_112.wav,long_grammatical,0
2,HDR_long_grammatical/A2A3A1B1B3B2_87.wav,long_grammatical,0
3,HDR_long_grammatical/A3A1A2B2B1B3_138.wav,long_grammatical,0
4,HDR_long_grammatical/A2A3A1B1B3B2_127.wav,long_grammatical,0
5,HDR_long_grammatical/A3A1A2B2B1B3_151.wav,long_grammatical,0
6,HDR_long_replacement/A2A1A3B3B1B2_40.wav,long_replacement,-3
7,HDR_long_replacement/A3A2A1B1B2B3_47.wav,long_replacement,-1
8,HDR_long_grammatical/A1A2A3B3B2B1_3.wav,long_grammatical,0
9,HDR_long_grammatical/A1A3A2B2B3B1_309.wav,long_grammatical,0
10,HDR_long_grammatical/A2A1A3B3B1B2_203.wav,long_grammatical,0
11,HDR_long_grammatical/A1A3A2B2B3B1_260.wav,long_grammatical,0
12,HDR_long_grammatical/A2A3A1B1B3B2_123.wav,long_grammatical,0
13,HDR_long_replacement/A1A2A3B3B2B1_41.wav,long_replacement,-1
14,HDR_long_grammatical/A3A1A2B2B1B3_154.wav,long_grammatical,0
15,HDR_long_concatenation/A1A3A2B2B3B1_49.wav,long_concatenation,-2
16,HDR_long_grammatical/A1A2A3B3B2B1_21.wav,long_grammatical,0
17,HDR_long_grammatical/A2A1A3B3B1B2_200.wav,long_grammatical,0
18,HDR_long_grammatical/A1A2A3B3B2B1_48.wav,long_grammatical,0
19,HDR_long_grammatical/A3A1A2B2B1B3_175.wav,long_grammatical,0
20,HDR_long_grammatical/A1A3A2B2B3B1_261.wav,long_grammatical,0
21,HDR_long_concatenation/A1A2A3B3B2B1_3.wav,long_concatenation,-1
22,HDR_long_grammatical/A3A2A1B1B2B3_326.wav,long_grammatical,0
23,HDR_long_grammatical/A3A1A2B2B1B3_134.wav,long_grammatical,0
24,HDR_long_grammatical/A1A3A2B2B3B1_263.wav,long_grammatical,0
25,HDR_long_grammatical/A1A3A2B2B3B1_286.wav,long_grammatical,0
26,HDR_long_grammatical/A3A1A2B2B1B3_145.wav,long_grammatical,0
27,HDR_long_grammatical/A1A2A3B3B2B1_2.wav,long_grammatical,0
28,HDR_long_grammatical/A1A2A3B3B2B1_28.wav,long_grammatical,0
29,HDR_long_grammatical/A3A2A1B1B2B3_341.wav,long_grammatical,0
30,HDR_long_grammatical/A2A1A3B3B1B2_194.wav,long_grammatical,0
31,HDR_long_concatenation/A2A3A1B1B3B2_16.wav,long_concatenation,-3
32,HDR_long_grammatical/A1A2A3B3B2B1_11.wav,long_grammatical,0
33,HDR_long_grammatical/A2A3A1B1B3B2_92.wav,long_grammatical,0
34,HDR_long_grammatical/A1A3A2B2B3B1_316.wav,long_grammatical,0
35,HDR_long_grammatical/A1A2A3B3B2B1_10.wav,long_grammatical,0
36,HDR_long_grammatical/A2A1A3B3B1B2_241.wav,long_grammatical,0
37,HDR_long_grammatical/A1A2A3B3B2B1_24.wav,long_grammatical,0
38,HDR_long_grammatical/A2A1A3B3B1B2_193.wav,long_grammatical,0
39,HDR_long_grammatical/A2A1A3B3B1B2_216.wav,long_grammatical,0
40,HDR_long_grammatical/A1A2A3B3B2B1_50.wav,long_grammatical,0
41,HDR_long_replacement/A3A2A1B1B2B3_44.wav,long_replacement,-2
42,HDR_long_grammatical/A2A3A1B1B3B2_119.wav,long_grammatical,0
43,HDR_long_grammatical/A3A1A2B2B1B3_159.wav,long_grammatical,0
44,HDR_long_grammatical/A3A2A1B1B2B3_355.wav,long_grammatical,0
45,HDR_long_grammatical/A1A3A2B2B3B1_319.wav,long_grammatical,0
