trial_index,audio_filename,condition,position
1,HDR_long_grammatical/A2A3A1B1B3B2_126.wav,long_grammatical,0
2,HDR_long_grammatical/A3A2A1B1B2B3_373.wav,long_grammatical,0
3,HDR_long_grammatical/A2A3A1B1B3B2_64.wav,long_grammatical,0
4,HDR_long_grammatical/A1A3A2B2B3B1_259.wav,long_grammatical,0
5,HDR_long_grammatical/A1A3A2B2B3B1_297.wav,long_grammatical,0
6,HDR_long_grammatical/A1A3A2B2B3B1_318.wav,long_grammatical,0
7,HDR_long_replacement/A2A1A3B3B1B2_33.wav,long_replacement,-2
8,HDR_long_grammatical/A2A3A1B1B3B2_73.wav,long_grammatical,0
9,HDR_long_grammatical/A2A3A1B1B3B2_118.wav,long_grammatical,0
10,HDR_long_replacement/A2A3A1B1B3B2_1.wav,long_replacement,-2
11,HDR_long_grammatical/A3A1A2B2B1B3_147.wav,long_grammatical,0
12,HDR_long_grammatical/A1A3A2B2B3B1_280.wav,long_grammatical,0
13,HDR_long_grammatical/A3A1A2B2B1B3_151.wav,long_grammatical,0
14,HDR_long_concatenation/A2A3A1B1B3B2_42.wav,long_concatenation,-1
15,HDR_long_grammatical/A1A2A3B3B2B1_25.wav,long_grammatical,0
16,HDR_long_grammatical/A2A3A1B1B3B2_68.wav,long_grammatical,0
17,HDR_long_replacement/A2A3A1B1B3B2_24.wav,long_replacement,-3
18,HDR_long_grammatical/A2A1A3B3B1B2_212.wav,long_grammatical,0
19,HDR_long_replacement/A2A3A1B1B3B2_26.wav,long_replacement,-3
20,HDR_long_grammatical/A3A1A2B2B1B3_186.wav,long_grammatical,0
21,HDR_long_grammatical/A2A1A3B3B1B2_246.wav,long_grammatical,0
22,HDR_long_grammatical/A1A3A2B2B3B1_301.wav,long_grammatical,0
23,HDR_long_grammatical/A1A3A2B2B3B1_296.wav,long_grammatical,0
24,HDR_long_grammatical/A2A3A1B1B3B2_122.wav,long_grammatical,0
25,HDR_long_grammatical/A1A3A2B2B3B1_256.wav,long_grammatical,0
26,HDR_long_concatenation/A2A1A3B3B1B2_8.wav,long_concatenation,-2
27,HDR_long_grammatical/A3A1A2B2B1B3_174.wav,long_grammatical,0
28,HDR_long_concatenation/A3A1A2B2B1B3_19.wav,long_concatenation,-2
29,HDR_long_grammatical/A1A2A3B3B2B1_7.wav,long_grammatical,0
30,HDR_long_grammatical/A3A1A2B2B1B3_166.wav,long_grammatical,0
31,HDR_long_grammatical/A3A2A1B1B2B3_328.wav,long_grammatical,0
32,HDR_long_grammatical/A3A2A1B1B2B3_320.wav,long_grammatical,0
33,HDR_long_grammatical/A3A2A1B1B2B3_343.wav,long_grammatical,0
34,HDR_long_grammatical/A2A3A1B1B3B2_124.wav,long_grammatical,0
35,HDR_long_concatenation/A2A1A3B3B1B2_2.wav,long_concatenation,-1
36,HDR_long_grammatical/A2A3A1B1B3B2_127.wav,long_grammatical,0
37,HDR_long_grammatical/A3A1A2B2B1B3_158.wav,long_grammatical,0
38,HDR_long_grammatical/A2A1A3B3B1B2_221.wav,long_grammatical,0
39,HDR_long_grammatical/A3A2A1B1B2B3_348.wav,long_grammatical,0
40,HDR_long_grammatical/A1A2A3B3B2B1_35.wav,long_grammatical,0
41,HDR_long_replacement/A3A1A2B2B1B3_32.wav,long_replacement,-1
42,HDR_long_grammatical/A3A2A1B1B2B3_340.wav,long_grammatical,0
43,HDR_long_replacement/A2A1A3B3B1B2_37.wav,long_replacement,-2
44,HDR_long_grammatical/A1A3A2B2B3B1_294.wav,long_grammatical,0
45,HDR_long_concatenation/A1A2A3B3B2B1_3.wav,long_concatenation,-1
46,HDR_long_replacement/A1A3A2B2B3B1_39.wav,long_replacement,-1
