trial_index,audio_filename,condition,position
1,AAABBB.wav,habituation,0
2,AAABBB.wav,habituation,0
3,AAABBB.wav,habituation,0
4,AAABBB.wav,habituation,0
5,AAABBB.wav,habituation,0
6,AAABBB.wav,habituation,0
7,AAABBB.wav,habituation,0
8,AAABBB.wav,habituation,0
9,AAABBB.wav,habituation,0
10,AAABBB.wav,habituation,0
45,AAABAB.wav,violation,5
46,AAABBB.wav,standard,0
43,AAABBA.wav,violation,6
38,AAAABB.wav,violation,4
43,AAABBA.wav,violation,6
45,AAABAB.wav,violation,5
38,AAAABB.wav,violation,4
46,AAABBB.wav,standard,0
38,AAAABB.wav,violation,4
45,AAABAB.wav,violation,5
46,AAABBB.wav,standard,0
43,AAABBA.wav,violation,6
43,AAABBA.wav,violation,6
45,AAABAB.wav,violation,5
38,AAAABB.wav,violation,4
38,AAAABB.wav,violation,4
38,AAAABB.wav,violation,4
46,AAABBB.wav,standard,0
46,AAABBB.wav,standard,0
46,AAABBB.wav,standard,0
46,AAABBB.wav,standard,0
43,AAABBA.wav,violation,6
46,AAABBB.wav,standard,0
38,AAAABB.wav,violation,4
46,AAABBB.wav,standard,0
43,AAABBA.wav,violation,6
43,AAABBA.wav,violation,6
38,AAAABB.wav,violation,4
46,AAABBB.wav,standard,0
45,AAABAB.wav,violation,5
46,AAABBB.wav,standard,0
45,AAABAB.wav,violation,5
43,AAABBA.wav,violation,6
45,AAABAB.wav,violation,5
45,AAABAB.wav,violation,5
46,AAABBB.wav,standard,0
