trial_index,audio_filename,condition,position
1,BABAABBAABAB.wav,habituation,0
2,BABAABBAABAB.wav,habituation,0
3,BABAABBAABAB.wav,habituation,0
4,BABAABBAABAB.wav,habituation,0
5,BABAABBAABAB.wav,habituation,0
6,BABAABBAABAB.wav,habituation,0
7,BABAABBAABAB.wav,habituation,0
8,BABAABBAABAB.wav,habituation,0
9,BABAABBAABAB.wav,habituation,0
10,BABAABBAABAB.wav,habituation,0
46,BABAABBAABAB.wav,standard,0
36,BABAABBABBAB.wav,violation,9
36,BABAABBABBAB.wav,violation,9
45,BABAABBAABBB.wav,violation,11
42,BABAABAAABAB.wav,violation,7
42,BABAABAAABAB.wav,violation,7
46,BABAABBAABAB.wav,standard,0
44,BABAABBAAAAB.wav,violation,10
46,BABAABBAABAB.wav,standard,0
46,BABAABBAABAB.wav,standard,0
45,BABAABBAABBB.wav,violation,11
46,BABAABBAABAB.wav,standard,0
42,BABAABAAABAB.wav,violation,7
46,BABAABBAABAB.wav,standard,0
45,BABAABBAABBB.wav,violation,11
42,BABAABAAABAB.wav,violation,7
42,BABAABAAABAB.wav,violation,7
44,BABAABBAAAAB.wav,violation,10
45,BABAABBAABBB.wav,violation,11
36,BABAABBABBAB.wav,violation,9
46,BABAABBAABAB.wav,standard,0
36,BABAABBABBAB.wav,violation,9
45,BABAABBAABBB.wav,violation,11
44,BABAABBAAAAB.wav,violation,10
36,BABAABBABBAB.wav,violation,9
36,BABAABBABBAB.wav,violation,9
46,BABAABBAABAB.wav,standard,0
44,BABAABBAAAAB.wav,violation,10
46,BABAABBAABAB.wav,standard,0
46,BABAABBAABAB.wav,standard,0
46,BABAABBAABAB.wav,standard,0
42,BABAABAAABAB.wav,violation,7
44,BABAABBAAAAB.wav,violation,10
44,BABAABBAAAAB.wav,violation,10
45,BABAABBAABBB.wav,violation,11
46,BABAABBAABAB.wav,standard,0
