trial_index,audio_filename,condition,position
1,AABBAABB.wav,habituation,0
2,AABBAABB.wav,habituation,0
3,AABBAABB.wav,habituation,0
4,AABBAABB.wav,habituation,0
5,AABBAABB.wav,habituation,0
6,AABBAABB.wav,habituation,0
7,AABBAABB.wav,habituation,0
8,AABBAABB.wav,habituation,0
9,AABBAABB.wav,habituation,0
10,AABBAABB.wav,habituation,0
45,AABBAABB.wav,standard,0
45,AABBAABB.wav,standard,0
43,AABBAABA.wav,violation,8
41,AABBAAAB.wav,violation,7
45,AABBAABB.wav,standard,0
46,AABBBABB.wav,violation,5
45,AABBAABB.wav,standard,0
45,AABBAABB.wav,standard,0
39,AABBABBB.wav,violation,6
41,AABBAAAB.wav,violation,7
45,AABBAABB.wav,standard,0
45,AABBAABB.wav,standard,0
46,AABBBABB.wav,violation,5
46,AABBBABB.wav,violation,5
45,AABBAABB.wav,standard,0
45,AABBAABB.wav,standard,0
39,AABBABBB.wav,violation,6
43,AABBAABA.wav,violation,8
46,AABBBABB.wav,violation,5
43,AABBAABA.wav,violation,8
43,AABBAABA.wav,violation,8
41,AABBAAAB.wav,violation,7
39,AABBABBB.wav,violation,6
41,AABBAAAB.wav,violation,7
39,AABBABBB.wav,violation,6
45,AABBAABB.wav,standard,0
39,AABBABBB.wav,violation,6
46,AABBBABB.wav,violation,5
39,AABBABBB.wav,violation,6
41,AABBAAAB.wav,violation,7
41,AABBAAAB.wav,violation,7
43,AABBAABA.wav,violation,8
43,AABBAABA.wav,violation,8
45,AABBAABB.wav,standard,0
45,AABBAABB.wav,standard,0
46,AABBBABB.wav,violation,5
