trial_index,audio_filename,condition
1,HDR_long_grammatical/A3A2A1B1B2B3_347.wav,long_grammatical
2,HDR_long_grammatical/A1A2A3B3B2B1_23.wav,long_grammatical
3,HDR_long_grammatical/A3A2A1B1B2B3_345.wav,long_grammatical
4,HDR_long_grammatical/A3A1A2B2B1B3_151.wav,long_grammatical
5,HDR_long_grammatical/A1A3A2B2B3B1_268.wav,long_grammatical
6,HDR_long_grammatical/A2A1A3B3B1B2_249.wav,long_grammatical
7,HDR_long_grammatical/A3A1A2B2B1B3_185.wav,long_grammatical
8,HDR_long_grammatical/A1A2A3B3B2B1_3.wav,long_grammatical
9,HDR_long_grammatical/A1A3A2B2B3B1_308.wav,long_grammatical
10,HDR_long_grammatical/A2A1A3B3B1B2_196.wav,long_grammatical
11,HDR_long_concatenation/A1A3A2B2B3B1_23.wav,long_concatenation
12,HDR_long_grammatical/A2A3A1B1B3B2_124.wav,long_grammatical
13,HDR_long_grammatical/A1A3A2B2B3B1_307.wav,long_grammatical
14,HDR_long_grammatical/A3A2A1B1B2B3_334.wav,long_grammatical
15,HDR_long_grammatical/A3A2A1B1B2B3_332.wav,long_grammatical
16,HDR_long_grammatical/A1A2A3B3B2B1_24.wav,long_grammatical
17,HDR_long_grammatical/A1A3A2B2B3B1_302.wav,long_grammatical
18,HDR_long_grammatical/A1A3A2B2B3B1_303.wav,long_grammatical
19,HDR_long_grammatical/A2A1A3B3B1B2_201.wav,long_grammatical
20,HDR_long_grammatical/A2A3A1B1B3B2_66.wav,long_grammatical
21,HDR_long_grammatical/A1A3A2B2B3B1_275.wav,long_grammatical
22,HDR_long_replacement/A3A1A2B2B1B3_27.wav,long_replacement
23,HDR_long_grammatical/A3A1A2B2B1B3_176.wav,long_grammatical
24,HDR_long_replacement/A3A2A1B1B2B3_42.wav,long_replacement
25,HDR_long_grammatical/A2A3A1B1B3B2_85.wav,long_grammatical
26,HDR_long_grammatical/A1A3A2B2B3B1_269.wav,long_grammatical
27,HDR_long_grammatical/A3A1A2B2B1B3_152.wav,long_grammatical
28,HDR_long_grammatical/A2A1A3B3B1B2_228.wav,long_grammatical
29,HDR_long_concatenation/A2A3A1B1B3B2_43.wav,long_concatenation
30,HDR_long_grammatical/A3A2A1B1B2B3_379.wav,long_grammatical
31,HDR_long_grammatical/A1A3A2B2B3B1_265.wav,long_grammatical
32,HDR_long_grammatical/A1A3A2B2B3B1_298.wav,long_grammatical
33,HDR_long_grammatical/A3A2A1B1B2B3_372.wav,long_grammatical
34,HDR_long_replacement/A2A1A3B3B1B2_17.wav,long_replacement
35,HDR_long_grammatical/A1A2A3B3B2B1_57.wav,long_grammatical
36,HDR_long_grammatical/A2A1A3B3B1B2_229.wav,long_grammatical
37,HDR_long_replacement/A1A2A3B3B2B1_21.wav,long_replacement
38,HDR_long_grammatical/A2A3A1B1B3B2_87.wav,long_grammatical
39,HDR_long_grammatical/A2A1A3B3B1B2_253.wav,long_grammatical
40,HDR_long_grammatical/A2A1A3B3B1B2_200.wav,long_grammatical
41,HDR_long_grammatical/A2A3A1B1B3B2_70.wav,long_grammatical
42,HDR_long_grammatical/A1A3A2B2B3B1_314.wav,long_grammatical
43,HDR_long_grammatical/A1A3A2B2B3B1_284.wav,long_grammatical
44,HDR_long_grammatical/A1A3A2B2B3B1_280.wav,long_grammatical
45,HDR_long_grammatical/A2A3A1B1B3B2_93.wav,long_grammatical
46,HDR_long_replacement/A1A3A2B2B3B1_0.wav,long_replacement
47,HDR_long_grammatical/A3A1A2B2B1B3_161.wav,long_grammatical
48,HDR_long_grammatical/A2A3A1B1B3B2_94.wav,long_grammatical
49,HDR_long_grammatical/A3A1A2B2B1B3_184.wav,long_grammatical
50,HDR_long_replacement/A2A3A1B1B3B2_26.wav,long_replacement
51,HDR_long_grammatical/A3A2A1B1B2B3_380.wav,long_grammatical
52,HDR_long_replacement/A1A2A3B3B2B1_41.wav,long_replacement
53,HDR_long_grammatical/A1A2A3B3B2B1_33.wav,long_grammatical
54,HDR_long_grammatical/A2A3A1B1B3B2_75.wav,long_grammatical
55,HDR_long_grammatical/A3A1A2B2B1B3_130.wav,long_grammatical
56,HDR_long_concatenation/A3A2A1B1B2B3_10.wav,long_concatenation
57,HDR_long_replacement/A2A1A3B3B1B2_40.wav,long_replacement
58,HDR_long_grammatical/A2A1A3B3B1B2_232.wav,long_grammatical
59,HDR_long_replacement/A2A1A3B3B1B2_37.wav,long_replacement
60,HDR_long_grammatical/A2A1A3B3B1B2_208.wav,long_grammatical
61,HDR_long_grammatical/A2A3A1B1B3B2_76.wav,long_grammatical
62,HDR_long_grammatical/A1A2A3B3B2B1_27.wav,long_grammatical
63,HDR_long_grammatical/A1A3A2B2B3B1_319.wav,long_grammatical
64,HDR_long_replacement/A1A3A2B2B3B1_23.wav,long_replacement
65,HDR_long_grammatical/A1A3A2B2B3B1_279.wav,long_grammatical
66,HDR_long_grammatical/A2A1A3B3B1B2_198.wav,long_grammatical
67,HDR_long_grammatical/A2A3A1B1B3B2_73.wav,long_grammatical
68,HDR_long_grammatical/A1A3A2B2B3B1_277.wav,long_grammatical
