trial_index,audio_filename,condition
1,HDR_long_grammatical/A3A2A1B1B2B3_333.wav,long_grammatical
2,HDR_long_grammatical/A2A1A3B3B1B2_247.wav,long_grammatical
3,HDR_long_replacement/A2A1A3B3B1B2_13.wav,long_replacement
4,HDR_long_grammatical/A1A2A3B3B2B1_7.wav,long_grammatical
5,HDR_long_concatenation/A2A1A3B3B1B2_0.wav,long_concatenation
6,HDR_long_grammatical/A3A2A1B1B2B3_368.wav,long_grammatical
7,HDR_long_grammatical/A2A3A1B1B3B2_127.wav,long_grammatical
8,HDR_long_grammatical/A2A3A1B1B3B2_81.wav,long_grammatical
9,HDR_long_replacement/A3A2A1B1B2B3_42.wav,long_replacement
10,HDR_long_grammatical/A3A2A1B1B2B3_324.wav,long_grammatical
11,HDR_long_grammatical/A3A2A1B1B2B3_352.wav,long_grammatical
12,HDR_long_grammatical/A1A3A2B2B3B1_282.wav,long_grammatical
13,HDR_long_grammatical/A1A2A3B3B2B1_31.wav,long_grammatical
14,HDR_long_grammatical/A1A3A2B2B3B1_308.wav,long_grammatical
15,HDR_long_replacement/A1A2A3B3B2B1_41.wav,long_replacement
16,HDR_long_grammatical/A2A1A3B3B1B2_219.wav,long_grammatical
17,HDR_long_grammatical/A3A1A2B2B1B3_162.wav,long_grammatical
18,HDR_long_replacement/A1A2A3B3B2B1_21.wav,long_replacement
19,HDR_long_grammatical/A1A2A3B3B2B1_8.wav,long_grammatical
20,HDR_long_grammatical/A1A3A2B2B3B1_297.wav,long_grammatical
21,HDR_long_grammatical/A2A1A3B3B1B2_194.wav,long_grammatical
22,HDR_long_grammatical/A2A3A1B1B3B2_93.wav,long_grammatical
23,HDR_long_grammatical/A2A3A1B1B3B2_98.wav,long_grammatical
24,HDR_long_grammatical/A2A3A1B1B3B2_70.wav,long_grammatical
25,HDR_long_grammatical/A3A1A2B2B1B3_174.wav,long_grammatical
26,HDR_long_grammatical/A3A2A1B1B2B3_350.wav,long_grammatical
27,HDR_long_grammatical/A2A3A1B1B3B2_89.wav,long_grammatical
28,HDR_long_grammatical/A2A1A3B3B1B2_250.wav,long_grammatical
29,HDR_long_grammatical/A3A1A2B2B1B3_167.wav,long_grammatical
30,HDR_long_grammatical/A1A3A2B2B3B1_284.wav,long_grammatical
31,HDR_long_replacement/A3A2A1B1B2B3_44.wav,long_replacement
32,HDR_long_grammatical/A2A3A1B1B3B2_108.wav,long_grammatical
33,HDR_long_grammatical/A1A3A2B2B3B1_291.wav,long_grammatical
34,HDR_long_grammatical/A3A1A2B2B1B3_148.wav,long_grammatical
35,HDR_long_grammatical/A3A2A1B1B2B3_376.wav,long_grammatical
36,HDR_long_grammatical/A1A2A3B3B2B1_1.wav,long_grammatical
37,HDR_long_grammatical/A3A1A2B2B1B3_163.wav,long_grammatical
38,HDR_long_concatenation/A3A2A1B1B2B3_35.wav,long_concatenation
