seqID,syll_1,syll_2,syll_3,syll_4,syll_5,syll_6
seq_0253,A2_i_d.mp3,B2_u_t.mp3,A3_i_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0254,A2_i_d.mp3,B2_u_t.mp3,A3_i_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0255,A2_i_d.mp3,B2_u_t.mp3,A3_i_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0256,A3_e_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0257,A3_e_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0258,A3_e_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0259,A3_e_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0260,A3_e_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0261,A3_e_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0262,A3_e_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0263,A3_e_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0264,A3_e_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0265,A3_e_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0266,A3_e_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0267,A3_e_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0268,A3_e_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0269,A3_e_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0270,A3_e_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0271,A3_e_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0272,A3_e_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0273,A3_e_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0274,A3_e_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0275,A3_e_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0276,A3_e_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0277,A3_e_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0278,A3_e_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0279,A3_e_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0280,A3_e_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0281,A3_e_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0282,A3_e_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0283,A3_e_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0284,A3_e_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0285,A3_e_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0286,A3_e_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0287,A3_e_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0288,A3_i_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0289,A3_i_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0290,A3_i_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0291,A3_i_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0292,A3_i_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0293,A3_i_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0294,A3_i_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0295,A3_i_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0296,A3_i_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0297,A3_i_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0298,A3_i_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0299,A3_i_g.mp3,B3_o_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0300,A3_i_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0301,A3_i_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0302,A3_i_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0303,A3_i_g.mp3,B3_u_k.mp3,A1_e_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0304,A3_i_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0305,A3_i_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0306,A3_i_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0307,A3_i_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0308,A3_i_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0309,A3_i_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0310,A3_i_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_o_t.mp3
seq_0311,A3_i_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_e_d.mp3,B2_u_t.mp3
seq_0312,A3_i_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0313,A3_i_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0314,A3_i_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0315,A3_i_g.mp3,B3_o_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0316,A3_i_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0317,A3_i_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_o_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0318,A3_i_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_o_t.mp3
seq_0319,A3_i_g.mp3,B3_u_k.mp3,A1_i_b.mp3,B1_u_p.mp3,A2_i_d.mp3,B2_u_t.mp3
seq_0320,A3_e_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0321,A3_e_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0322,A3_e_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0323,A3_e_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0324,A3_e_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0325,A3_e_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0326,A3_e_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0327,A3_e_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0328,A3_e_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0329,A3_e_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0330,A3_e_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0331,A3_e_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0332,A3_e_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0333,A3_e_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0334,A3_e_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0335,A3_e_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0336,A3_e_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0337,A3_e_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0338,A3_e_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0339,A3_e_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0340,A3_e_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0341,A3_e_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0342,A3_e_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0343,A3_e_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0344,A3_e_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0345,A3_e_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0346,A3_e_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0347,A3_e_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0348,A3_e_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0349,A3_e_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0350,A3_e_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0351,A3_e_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0352,A3_i_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0353,A3_i_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0354,A3_i_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0355,A3_i_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0356,A3_i_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0357,A3_i_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0358,A3_i_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0359,A3_i_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0360,A3_i_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0361,A3_i_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0362,A3_i_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0363,A3_i_g.mp3,B3_o_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0364,A3_i_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0365,A3_i_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0366,A3_i_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0367,A3_i_g.mp3,B3_u_k.mp3,A2_e_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0368,A3_i_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0369,A3_i_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0370,A3_i_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0371,A3_i_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0372,A3_i_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0373,A3_i_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0374,A3_i_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_o_p.mp3
seq_0375,A3_i_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_e_b.mp3,B1_u_p.mp3
seq_0376,A3_i_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0377,A3_i_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0378,A3_i_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0379,A3_i_g.mp3,B3_o_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0380,A3_i_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0381,A3_i_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_o_t.mp3,A1_i_b.mp3,B1_u_p.mp3
seq_0382,A3_i_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_o_p.mp3
seq_0383,A3_i_g.mp3,B3_u_k.mp3,A2_i_d.mp3,B2_u_t.mp3,A1_i_b.mp3,B1_u_p.mp3
