trial_index,audio_filename,condition,position
1,ABABABAB.wav,habituation,0
2,ABABABAB.wav,habituation,0
3,ABABABAB.wav,habituation,0
4,ABABABAB.wav,habituation,0
5,ABABABAB.wav,habituation,0
6,ABABABAB.wav,habituation,0
7,ABABABAB.wav,habituation,0
8,ABABABAB.wav,habituation,0
9,ABABABAB.wav,habituation,0
10,ABABABAB.wav,habituation,0
45,ABABABAB.wav,standard,0
45,ABABABAB.wav,standard,0
35,ABABBBAB.wav,violation,5
39,ABABAAAB.wav,violation,6
46,ABABABAA.wav,violation,8
39,ABABAAAB.wav,violation,6
45,ABABABAB.wav,standard,0
41,ABABABBB.wav,violation,7
41,ABABABBB.wav,violation,7
45,ABABABAB.wav,standard,0
35,ABABBBAB.wav,violation,5
46,ABABABAA.wav,violation,8
35,ABABBBAB.wav,violation,5
41,ABABABBB.wav,violation,7
35,ABABBBAB.wav,violation,5
39,ABABAAAB.wav,violation,6
35,ABABBBAB.wav,violation,5
41,ABABABBB.wav,violation,7
45,ABABABAB.wav,standard,0
45,ABABABAB.wav,standard,0
45,ABABABAB.wav,standard,0
45,ABABABAB.wav,standard,0
45,ABABABAB.wav,standard,0
39,ABABAAAB.wav,violation,6
35,ABABBBAB.wav,violation,5
46,ABABABAA.wav,violation,8
45,ABABABAB.wav,standard,0
39,ABABAAAB.wav,violation,6
39,ABABAAAB.wav,violation,6
41,ABABABBB.wav,violation,7
41,ABABABBB.wav,violation,7
46,ABABABAA.wav,violation,8
45,ABABABAB.wav,standard,0
46,ABABABAA.wav,violation,8
45,ABABABAB.wav,standard,0
46,ABABABAA.wav,violation,8
