trial_index,audio_filename,condition,position
1,HDR_long_grammatical/A3A2A1B1B2B3_369.wav,long_grammatical,0
2,HDR_long_replacement/A3A1A2B2B1B3_65.wav,long_replacement,-3
3,HDR_long_grammatical/A1A2A3B3B2B1_20.wav,long_grammatical,0
4,HDR_long_grammatical/A1A2A3B3B2B1_8.wav,long_grammatical,0
5,HDR_long_grammatical/A1A3A2B2B3B1_296.wav,long_grammatical,0
6,HDR_long_grammatical/A1A2A3B3B2B1_62.wav,long_grammatical,0
7,HDR_long_grammatical/A2A3A1B1B3B2_122.wav,long_grammatical,0
8,HDR_long_grammatical/A1A3A2B2B3B1_286.wav,long_grammatical,0
9,HDR_long_replacement/A1A2A3B3B2B1_44.wav,long_replacement,-3
10,HDR_long_grammatical/A2A3A1B1B3B2_126.wav,long_grammatical,0
11,HDR_long_replacement/A1A3A2B2B3B1_8.wav,long_replacement,-3
12,HDR_long_grammatical/A3A1A2B2B1B3_178.wav,long_grammatical,0
13,HDR_long_grammatical/A1A2A3B3B2B1_55.wav,long_grammatical,0
14,HDR_long_replacement/A2A1A3B3B1B2_69.wav,long_replacement,-3
15,HDR_long_replacement/A1A2A3B3B2B1_32.wav,long_replacement,-3
16,HDR_long_replacement/A2A1A3B3B1B2_57.wav,long_replacement,-3
17,HDR_long_grammatical/A3A1A2B2B1B3_151.wav,long_grammatical,0
18,HDR_long_grammatical/A1A3A2B2B3B1_256.wav,long_grammatical,0
19,HDR_long_grammatical/A3A2A1B1B2B3_361.wav,long_grammatical,0
20,HDR_long_replacement/A2A1A3B3B1B2_75.wav,long_replacement,-3
21,HDR_long_grammatical/A2A1A3B3B1B2_208.wav,long_grammatical,0
22,HDR_long_grammatical/A3A2A1B1B2B3_383.wav,long_grammatical,0
23,HDR_long_grammatical/A2A1A3B3B1B2_226.wav,long_grammatical,0
24,HDR_long_grammatical/A2A1A3B3B1B2_229.wav,long_grammatical,0
25,HDR_long_grammatical/A3A2A1B1B2B3_338.wav,long_grammatical,0
26,HDR_long_grammatical/A2A3A1B1B3B2_88.wav,long_grammatical,0
27,HDR_long_grammatical/A1A3A2B2B3B1_269.wav,long_grammatical,0
28,HDR_long_grammatical/A3A1A2B2B1B3_167.wav,long_grammatical,0
29,HDR_long_grammatical/A3A2A1B1B2B3_349.wav,long_grammatical,0
30,HDR_long_replacement/A3A2A1B1B2B3_81.wav,long_replacement,-3
31,HDR_long_grammatical/A1A2A3B3B2B1_52.wav,long_grammatical,0
32,HDR_long_grammatical/A2A1A3B3B1B2_223.wav,long_grammatical,0
33,HDR_long_grammatical/A1A3A2B2B3B1_300.wav,long_grammatical,0
34,HDR_long_grammatical/A3A2A1B1B2B3_352.wav,long_grammatical,0
35,HDR_long_grammatical/A2A3A1B1B3B2_121.wav,long_grammatical,0
36,HDR_long_grammatical/A1A3A2B2B3B1_274.wav,long_grammatical,0
37,HDR_long_grammatical/A1A2A3B3B2B1_1.wav,long_grammatical,0
38,HDR_long_replacement/A2A1A3B3B1B2_40.wav,long_replacement,-3
39,HDR_long_grammatical/A2A3A1B1B3B2_124.wav,long_grammatical,0
40,HDR_long_grammatical/A3A2A1B1B2B3_326.wav,long_grammatical,0
41,HDR_long_grammatical/A3A1A2B2B1B3_184.wav,long_grammatical,0
42,HDR_long_grammatical/A1A2A3B3B2B1_54.wav,long_grammatical,0
43,HDR_long_grammatical/A3A1A2B2B1B3_144.wav,long_grammatical,0
44,HDR_long_replacement/A3A1A2B2B1B3_89.wav,long_replacement,-3
45,HDR_long_grammatical/A2A1A3B3B1B2_215.wav,long_grammatical,0
46,HDR_long_grammatical/A3A2A1B1B2B3_327.wav,long_grammatical,0
47,HDR_long_replacement/A1A3A2B2B3B1_66.wav,long_replacement,-3
48,HDR_long_replacement/A3A1A2B2B1B3_14.wav,long_replacement,-3
49,HDR_long_grammatical/A1A2A3B3B2B1_59.wav,long_grammatical,0
50,HDR_long_grammatical/A2A1A3B3B1B2_193.wav,long_grammatical,0
51,HDR_long_grammatical/A2A1A3B3B1B2_209.wav,long_grammatical,0
52,HDR_long_grammatical/A2A3A1B1B3B2_120.wav,long_grammatical,0
