trial_index,audio_filename,condition,position
1,AABBABABAABB.wav,habituation,0
2,AABBABABAABB.wav,habituation,0
3,AABBABABAABB.wav,habituation,0
4,AABBABABAABB.wav,habituation,0
5,AABBABABAABB.wav,habituation,0
6,AABBABABAABB.wav,habituation,0
7,AABBABABAABB.wav,habituation,0
8,AABBABABAABB.wav,habituation,0
9,AABBABABAABB.wav,habituation,0
10,AABBABABAABB.wav,habituation,0
32,AABBAAABAABB.wav,violation,6
45,AABBABABAABB.wav,standard,0
32,AABBAAABAABB.wav,violation,6
41,AABBABABAAAB.wav,violation,11
32,AABBAAABAABB.wav,violation,6
32,AABBAAABAABB.wav,violation,6
45,AABBABABAABB.wav,standard,0
46,AABBABABABBB.wav,violation,10
45,AABBABABAABB.wav,standard,0
41,AABBABABAAAB.wav,violation,11
34,AABBABBBAABB.wav,violation,7
41,AABBABABAAAB.wav,violation,11
45,AABBABABAABB.wav,standard,0
34,AABBABBBAABB.wav,violation,7
34,AABBABBBAABB.wav,violation,7
45,AABBABABAABB.wav,standard,0
45,AABBABABAABB.wav,standard,0
46,AABBABABABBB.wav,violation,10
34,AABBABBBAABB.wav,violation,7
45,AABBABABAABB.wav,standard,0
32,AABBAAABAABB.wav,violation,6
32,AABBAAABAABB.wav,violation,6
34,AABBABBBAABB.wav,violation,7
34,AABBABBBAABB.wav,violation,7
45,AABBABABAABB.wav,standard,0
41,AABBABABAAAB.wav,violation,11
46,AABBABABABBB.wav,violation,10
41,AABBABABAAAB.wav,violation,11
46,AABBABABABBB.wav,violation,10
45,AABBABABAABB.wav,standard,0
41,AABBABABAAAB.wav,violation,11
46,AABBABABABBB.wav,violation,10
45,AABBABABAABB.wav,standard,0
45,AABBABABAABB.wav,standard,0
45,AABBABABAABB.wav,standard,0
46,AABBABABABBB.wav,violation,10
