trial_index,audio_filename,condition,position
1,AABBABABAABB.wav,habituation,0
2,AABBABABAABB.wav,habituation,0
3,AABBABABAABB.wav,habituation,0
4,AABBABABAABB.wav,habituation,0
5,AABBABABAABB.wav,habituation,0
6,AABBABABAABB.wav,habituation,0
7,AABBABABAABB.wav,habituation,0
8,AABBABABAABB.wav,habituation,0
9,AABBABABAABB.wav,habituation,0
10,AABBABABAABB.wav,habituation,0
45,AABBABABAABB.wav,standard,0
43,AABBABABAAAB.wav,violation,11
45,AABBABABAABB.wav,standard,0
40,AABBABBBAABB.wav,violation,7
37,AABBAAABAABB.wav,violation,6
45,AABBABABAABB.wav,standard,0
45,AABBABABAABB.wav,standard,0
45,AABBABABAABB.wav,standard,0
43,AABBABABAAAB.wav,violation,11
45,AABBABABAABB.wav,standard,0
46,AABBABABABBB.wav,violation,10
43,AABBABABAAAB.wav,violation,11
37,AABBAAABAABB.wav,violation,6
45,AABBABABAABB.wav,standard,0
45,AABBABABAABB.wav,standard,0
46,AABBABABABBB.wav,violation,10
40,AABBABBBAABB.wav,violation,7
37,AABBAAABAABB.wav,violation,6
37,AABBAAABAABB.wav,violation,6
46,AABBABABABBB.wav,violation,10
43,AABBABABAAAB.wav,violation,11
45,AABBABABAABB.wav,standard,0
43,AABBABABAAAB.wav,violation,11
40,AABBABBBAABB.wav,violation,7
37,AABBAAABAABB.wav,violation,6
46,AABBABABABBB.wav,violation,10
37,AABBAAABAABB.wav,violation,6
40,AABBABBBAABB.wav,violation,7
40,AABBABBBAABB.wav,violation,7
40,AABBABBBAABB.wav,violation,7
46,AABBABABABBB.wav,violation,10
45,AABBABABAABB.wav,standard,0
43,AABBABABAAAB.wav,violation,11
45,AABBABABAABB.wav,standard,0
45,AABBABABAABB.wav,standard,0
46,AABBABABABBB.wav,violation,10
