trial_index,audio_filename,condition,position
1,ABBA.wav,habituation,0
2,ABBA.wav,habituation,0
3,ABBA.wav,habituation,0
4,ABBA.wav,habituation,0
5,ABBA.wav,habituation,0
6,ABBA.wav,habituation,0
7,ABBA.wav,habituation,0
8,ABBA.wav,habituation,0
9,ABBA.wav,habituation,0
10,ABBA.wav,habituation,0
46,ABAA.wav,violation,3
42,ABBB.wav,violation,4
46,ABAA.wav,violation,3
45,ABBA.wav,standard,0
42,ABBB.wav,violation,4
45,ABBA.wav,standard,0
46,ABAA.wav,violation,3
42,ABBB.wav,violation,4
45,ABBA.wav,standard,0
42,ABBB.wav,violation,4
42,ABBB.wav,violation,4
46,ABAA.wav,violation,3
46,ABAA.wav,violation,3
42,ABBB.wav,violation,4
46,ABAA.wav,violation,3
42,ABBB.wav,violation,4
42,ABBB.wav,violation,4
45,ABBA.wav,standard,0
45,ABBA.wav,standard,0
46,ABAA.wav,violation,3
45,ABBA.wav,standard,0
45,ABBA.wav,standard,0
46,ABAA.wav,violation,3
45,ABBA.wav,standard,0
42,ABBB.wav,violation,4
45,ABBA.wav,standard,0
46,ABAA.wav,violation,3
42,ABBB.wav,violation,4
42,ABBB.wav,violation,4
45,ABBA.wav,standard,0
45,ABBA.wav,standard,0
42,ABBB.wav,violation,4
46,ABAA.wav,violation,3
46,ABAA.wav,violation,3
45,ABBA.wav,standard,0
46,ABAA.wav,violation,3
