trial_index,audio_filename,condition
1,ADR_long_grammatical/A1B1A3B3A2B2_119.wav,long_grammatical
2,ADR_long_grammatical/A3B3A1B1A2B2_293.wav,long_grammatical
3,ADR_long_grammatical/A2B2A3B3A1B1_202.wav,long_grammatical
4,ADR_long_grammatical/A3B3A2B2A1B1_371.wav,long_grammatical
5,ADR_long_concatenation/A2B2A1B1A3B3_5.wav,long_concatenation
6,ADR_long_grammatical/A2B2A3B3A1B1_212.wav,long_grammatical
7,ADR_long_grammatical/A1B1A3B3A2B2_104.wav,long_grammatical
8,ADR_long_grammatical/A3B3A1B1A2B2_280.wav,long_grammatical
9,ADR_long_grammatical/A3B3A2B2A1B1_331.wav,long_grammatical
10,ADR_long_grammatical/A1B1A3B3A2B2_94.wav,long_grammatical
11,ADR_long_grammatical/A1B1A3B3A2B2_112.wav,long_grammatical
12,ADR_long_grammatical/A2B2A1B1A3B3_150.wav,long_grammatical
13,ADR_long_replacement/A2B2A1B1A3B3_16.wav,long_replacement
14,ADR_long_grammatical/A1B1A3B3A2B2_67.wav,long_grammatical
15,ADR_long_concatenation/A1B1A2B2A3B3_6.wav,long_concatenation
16,ADR_long_grammatical/A2B2A3B3A1B1_223.wav,long_grammatical
17,ADR_long_grammatical/A2B2A1B1A3B3_162.wav,long_grammatical
18,ADR_long_grammatical/A1B1A3B3A2B2_107.wav,long_grammatical
19,ADR_long_grammatical/A1B1A2B2A3B3_43.wav,long_grammatical
20,ADR_long_grammatical/A1B1A2B2A3B3_2.wav,long_grammatical
21,ADR_long_grammatical/A3B3A2B2A1B1_349.wav,long_grammatical
22,ADR_long_replacement/A1B1A2B2A3B3_17.wav,long_replacement
23,ADR_long_grammatical/A1B1A2B2A3B3_4.wav,long_grammatical
24,ADR_long_grammatical/A1B1A2B2A3B3_24.wav,long_grammatical
25,ADR_long_concatenation/A3B3A1B1A2B2_42.wav,long_concatenation
26,ADR_long_grammatical/A2B2A1B1A3B3_176.wav,long_grammatical
27,ADR_long_grammatical/A1B1A3B3A2B2_77.wav,long_grammatical
28,ADR_long_grammatical/A2B2A1B1A3B3_179.wav,long_grammatical
29,ADR_long_grammatical/A1B1A3B3A2B2_74.wav,long_grammatical
30,ADR_long_grammatical/A3B3A2B2A1B1_363.wav,long_grammatical
31,ADR_long_grammatical/A2B2A3B3A1B1_220.wav,long_grammatical
32,ADR_long_grammatical/A1B1A3B3A2B2_70.wav,long_grammatical
33,ADR_long_grammatical/A2B2A3B3A1B1_205.wav,long_grammatical
34,ADR_long_grammatical/A2B2A1B1A3B3_182.wav,long_grammatical
35,ADR_long_grammatical/A3B3A2B2A1B1_337.wav,long_grammatical
36,ADR_long_grammatical/A1B1A2B2A3B3_36.wav,long_grammatical
37,ADR_long_grammatical/A3B3A1B1A2B2_262.wav,long_grammatical
38,ADR_long_concatenation/A3B3A1B1A2B2_29.wav,long_concatenation
39,ADR_long_grammatical/A3B3A1B1A2B2_276.wav,long_grammatical
40,ADR_long_concatenation/A2B2A3B3A1B1_47.wav,long_concatenation
41,ADR_long_grammatical/A2B2A1B1A3B3_181.wav,long_grammatical
42,ADR_long_grammatical/A2B2A1B1A3B3_175.wav,long_grammatical
43,ADR_long_grammatical/A1B1A2B2A3B3_39.wav,long_grammatical
44,ADR_long_grammatical/A2B2A3B3A1B1_217.wav,long_grammatical
45,ADR_long_grammatical/A2B2A3B3A1B1_201.wav,long_grammatical
46,ADR_long_grammatical/A1B1A3B3A2B2_118.wav,long_grammatical
47,ADR_long_grammatical/A3B3A1B1A2B2_289.wav,long_grammatical
48,ADR_long_grammatical/A1B1A2B2A3B3_63.wav,long_grammatical
49,ADR_long_grammatical/A1B1A2B2A3B3_17.wav,long_grammatical
50,ADR_long_grammatical/A3B3A2B2A1B1_334.wav,long_grammatical
51,ADR_long_replacement/A1B1A3B3A2B2_15.wav,long_replacement
52,ADR_long_concatenation/A2B2A3B3A1B1_4.wav,long_concatenation
53,ADR_long_grammatical/A3B3A2B2A1B1_330.wav,long_grammatical
54,ADR_long_grammatical/A2B2A1B1A3B3_130.wav,long_grammatical
55,ADR_long_grammatical/A3B3A1B1A2B2_271.wav,long_grammatical
56,ADR_long_grammatical/A2B2A1B1A3B3_184.wav,long_grammatical
57,ADR_long_grammatical/A1B1A3B3A2B2_78.wav,long_grammatical
58,ADR_long_grammatical/A3B3A1B1A2B2_257.wav,long_grammatical
59,ADR_long_grammatical/A3B3A2B2A1B1_365.wav,long_grammatical
60,ADR_long_grammatical/A3B3A1B1A2B2_283.wav,long_grammatical
61,ADR_long_concatenation/A1B1A2B2A3B3_15.wav,long_concatenation
62,ADR_long_grammatical/A3B3A2B2A1B1_353.wav,long_grammatical
63,ADR_long_grammatical/A2B2A1B1A3B3_131.wav,long_grammatical
64,ADR_long_grammatical/A2B2A1B1A3B3_165.wav,long_grammatical
65,ADR_long_grammatical/A2B2A3B3A1B1_239.wav,long_grammatical
66,ADR_long_replacement/A3B3A2B2A1B1_7.wav,long_replacement
67,ADR_long_grammatical/A3B3A2B2A1B1_344.wav,long_grammatical
68,ADR_long_grammatical/A2B2A3B3A1B1_234.wav,long_grammatical
69,ADR_long_grammatical/A3B3A1B1A2B2_261.wav,long_grammatical
70,ADR_long_grammatical/A3B3A2B2A1B1_378.wav,long_grammatical
71,ADR_long_concatenation/A2B2A3B3A1B1_46.wav,long_concatenation
