trial_index,audio_filename,condition
1,AAAAAAAA.wav,habituation
2,AAAAAAAA.wav,habituation
3,AAAAAAAA.wav,habituation
4,AAAAAAAA.wav,habituation
5,AAAAAAAA.wav,habituation
6,AAAAAAAA.wav,habituation
7,AAAAAAAA.wav,habituation
8,AAAAAAAA.wav,habituation
9,AAAAAAAA.wav,habituation
10,AAAAAAAA.wav,habituation
45,AAAAAAAB.wav,test
46,AAAAAAAA.wav,test
41,AAAAAABA.wav,test
44,AAAABAAA.wav,test
46,AAAAAAAA.wav,test
46,AAAAAAAA.wav,test
46,AAAAAAAA.wav,test
35,AAAAABAA.wav,test
41,AAAAAABA.wav,test
35,AAAAABAA.wav,test
46,AAAAAAAA.wav,test
45,AAAAAAAB.wav,test
35,AAAAABAA.wav,test
46,AAAAAAAA.wav,test
46,AAAAAAAA.wav,test
45,AAAAAAAB.wav,test
46,AAAAAAAA.wav,test
35,AAAAABAA.wav,test
41,AAAAAABA.wav,test
44,AAAABAAA.wav,test
41,AAAAAABA.wav,test
35,AAAAABAA.wav,test
46,AAAAAAAA.wav,test
41,AAAAAABA.wav,test
35,AAAAABAA.wav,test
45,AAAAAAAB.wav,test
44,AAAABAAA.wav,test
44,AAAABAAA.wav,test
46,AAAAAAAA.wav,test
44,AAAABAAA.wav,test
41,AAAAAABA.wav,test
45,AAAAAAAB.wav,test
46,AAAAAAAA.wav,test
44,AAAABAAA.wav,test
45,AAAAAAAB.wav,test
46,AAAAAAAA.wav,test
