trial_index,audio_filename,condition,position
1,AABBABAB.wav,habituation,0
2,AABBABAB.wav,habituation,0
3,AABBABAB.wav,habituation,0
4,AABBABAB.wav,habituation,0
5,AABBABAB.wav,habituation,0
6,AABBABAB.wav,habituation,0
7,AABBABAB.wav,habituation,0
8,AABBABAB.wav,habituation,0
9,AABBABAB.wav,habituation,0
10,AABBABAB.wav,habituation,0
46,AABBABAB.wav,standard,0
46,AABBABAB.wav,standard,0
46,AABBABAB.wav,standard,0
46,AABBABAB.wav,standard,0
43,AABBABBB.wav,violation,7
39,AABBABAA.wav,violation,8
39,AABBABAA.wav,violation,8
43,AABBABBB.wav,violation,7
46,AABBABAB.wav,standard,0
45,AABBAAAB.wav,violation,6
43,AABBABBB.wav,violation,7
38,AABBBBAB.wav,violation,5
38,AABBBBAB.wav,violation,5
46,AABBABAB.wav,standard,0
43,AABBABBB.wav,violation,7
39,AABBABAA.wav,violation,8
38,AABBBBAB.wav,violation,5
46,AABBABAB.wav,standard,0
45,AABBAAAB.wav,violation,6
39,AABBABAA.wav,violation,8
38,AABBBBAB.wav,violation,5
46,AABBABAB.wav,standard,0
39,AABBABAA.wav,violation,8
46,AABBABAB.wav,standard,0
38,AABBBBAB.wav,violation,5
45,AABBAAAB.wav,violation,6
46,AABBABAB.wav,standard,0
38,AABBBBAB.wav,violation,5
39,AABBABAA.wav,violation,8
46,AABBABAB.wav,standard,0
43,AABBABBB.wav,violation,7
45,AABBAAAB.wav,violation,6
43,AABBABBB.wav,violation,7
45,AABBAAAB.wav,violation,6
45,AABBAAAB.wav,violation,6
46,AABBABAB.wav,standard,0
