trial_index,audio_filename,condition,position
1,AAABBABAABBB.wav,habituation,0
2,AAABBABAABBB.wav,habituation,0
3,AAABBABAABBB.wav,habituation,0
4,AAABBABAABBB.wav,habituation,0
5,AAABBABAABBB.wav,habituation,0
6,AAABBABAABBB.wav,habituation,0
7,AAABBABAABBB.wav,habituation,0
8,AAABBABAABBB.wav,habituation,0
9,AAABBABAABBB.wav,habituation,0
10,AAABBABAABBB.wav,habituation,0
36,AAABBAAAABBB.wav,violation,7
44,AAABBABAABBB.wav,standard,0
44,AAABBABAABBB.wav,standard,0
45,AAABBABABBBB.wav,violation,9
46,AAABBABAAABB.wav,violation,10
41,AAABBABAABAB.wav,violation,11
44,AAABBABAABBB.wav,standard,0
45,AAABBABABBBB.wav,violation,9
44,AAABBABAABBB.wav,standard,0
44,AAABBABAABBB.wav,standard,0
45,AAABBABABBBB.wav,violation,9
46,AAABBABAAABB.wav,violation,10
36,AAABBAAAABBB.wav,violation,7
36,AAABBAAAABBB.wav,violation,7
41,AAABBABAABAB.wav,violation,11
36,AAABBAAAABBB.wav,violation,7
44,AAABBABAABBB.wav,standard,0
46,AAABBABAAABB.wav,violation,10
44,AAABBABAABBB.wav,standard,0
45,AAABBABABBBB.wav,violation,9
46,AAABBABAAABB.wav,violation,10
41,AAABBABAABAB.wav,violation,11
36,AAABBAAAABBB.wav,violation,7
45,AAABBABABBBB.wav,violation,9
44,AAABBABAABBB.wav,standard,0
36,AAABBAAAABBB.wav,violation,7
44,AAABBABAABBB.wav,standard,0
46,AAABBABAAABB.wav,violation,10
41,AAABBABAABAB.wav,violation,11
41,AAABBABAABAB.wav,violation,11
41,AAABBABAABAB.wav,violation,11
44,AAABBABAABBB.wav,standard,0
44,AAABBABAABBB.wav,standard,0
44,AAABBABAABBB.wav,standard,0
45,AAABBABABBBB.wav,violation,9
46,AAABBABAAABB.wav,violation,10
